,Datetime,Open,High,Low,Close,Adj Close,Volume,mean
0,2023-03-23 04:38:00-04:00,97.3,97.3,97.3,97.3,97.3,0,97.3
1,2023-03-23 04:40:00-04:00,97.16,97.16,97.16,97.16,97.16,0,97.16
2,2023-03-23 07:28:00-04:00,97.2,97.2,97.2,97.2,97.2,0,97.2
3,2023-03-23 07:33:00-04:00,97.19,97.19,97.19,97.19,97.19,0,97.19
4,2023-03-23 07:39:00-04:00,97.13,97.16,96.9,96.9,96.9,0,97.02250000000001
5,2023-03-23 07:41:00-04:00,97.2,97.2,97.2,97.2,97.2,0,97.2
6,2023-03-23 07:58:00-04:00,97.18,97.18,97.18,97.18,97.18,0,97.18
7,2023-03-23 07:59:00-04:00,97.03,97.03,97.03,97.03,97.03,0,97.03
8,2023-03-23 08:00:00-04:00,97.4843,97.63,96.9,96.9,96.9,0,97.228575
9,2023-03-23 08:02:00-04:00,97.05,97.05,96.9,96.9,96.9,0,96.975
10,2023-03-23 08:03:00-04:00,96.86,96.86,96.86,96.86,96.86,0,96.86
11,2023-03-23 08:04:00-04:00,96.89,96.89,96.89,96.89,96.89,0,96.89
12,2023-03-23 08:05:00-04:00,97.02,97.02,97.0,97.01,97.01,0,97.01249999999999
13,2023-03-23 08:09:00-04:00,97.17,97.17,97.17,97.17,97.17,0,97.17
14,2023-03-23 08:19:00-04:00,97.17,97.17,97.17,97.17,97.17,0,97.17
15,2023-03-23 08:23:00-04:00,97.17,97.17,97.17,97.17,97.17,0,97.17
16,2023-03-23 08:24:00-04:00,97.17,97.17,97.17,97.17,97.17,0,97.17
17,2023-03-23 08:28:00-04:00,97.04,97.04,97.04,97.04,97.04,0,97.04
18,2023-03-23 08:29:00-04:00,96.6,97.01,96.6,96.99,96.99,0,96.80000000000001
19,2023-03-23 08:51:00-04:00,97.0033,97.0033,97.0033,97.0033,97.0033,0,97.0033
20,2023-03-23 08:55:00-04:00,97.3,97.3,97.3,97.3,97.3,0,97.3
21,2023-03-23 08:57:00-04:00,97.25,97.25,97.25,97.25,97.25,0,97.25
22,2023-03-23 09:03:00-04:00,97.03,97.03,97.03,97.03,97.03,0,97.03
23,2023-03-23 09:07:00-04:00,97.44,97.44,97.44,97.44,97.44,0,97.44
24,2023-03-23 09:30:00-04:00,96.9000015258789,97.21990203857422,96.9000015258789,97.0740966796875,97.0740966796875,75359,97.02350044250488
25,2023-03-23 09:31:00-04:00,97.01000213623048,97.0500030517578,96.93000030517578,97.0500030517578,97.0500030517578,4175,97.01000213623047
26,2023-03-23 09:32:00-04:00,96.9800033569336,97.0593032836914,96.9000015258789,96.98500061035156,96.98500061035156,11435,96.98107719421387
27,2023-03-23 09:33:00-04:00,97.01000213623048,97.19000244140624,96.9499969482422,96.95570373535156,96.95570373535156,29351,97.02642631530762
28,2023-03-23 09:34:00-04:00,96.9800033569336,97.05999755859376,96.9800033569336,97.0500030517578,97.0500030517578,4939,97.01750183105469
29,2023-03-23 09:35:00-04:00,97.05999755859376,97.08999633789062,96.97000122070312,97.0199966430664,97.0199966430664,5239,97.03499794006348
30,2023-03-23 09:36:00-04:00,97.05999755859376,97.16999816894533,96.94000244140624,97.16000366210938,97.16000366210938,13024,97.08250045776367
31,2023-03-23 09:37:00-04:00,97.13999938964844,97.16000366210938,97.06999969482422,97.11000061035156,97.11000061035156,8715,97.1200008392334
32,2023-03-23 09:38:00-04:00,97.12000274658205,97.18240356445312,97.11000061035156,97.12000274658205,97.12000274658205,17940,97.13310241699219
33,2023-03-23 09:39:00-04:00,97.0999984741211,97.1500015258789,97.05999755859376,97.12000274658205,97.12000274658205,21106,97.10750007629395
34,2023-03-23 09:40:00-04:00,97.12999725341795,97.13999938964844,97.06999969482422,97.13999938964844,97.13999938964844,11345,97.11999893188477
35,2023-03-23 09:41:00-04:00,97.13860321044922,97.2699966430664,97.13860321044922,97.1999969482422,97.1999969482422,10461,97.18680000305176
36,2023-03-23 09:42:00-04:00,97.1999969482422,97.24949645996094,97.16000366210938,97.16000366210938,97.16000366210938,5136,97.19237518310547
37,2023-03-23 09:43:00-04:00,97.1999969482422,97.41999816894533,97.1999969482422,97.34500122070312,97.34500122070312,20923,97.29124832153322
38,2023-03-23 09:44:00-04:00,97.36000061035156,97.37000274658205,97.2699966430664,97.29000091552734,97.29000091552734,9245,97.32250022888184
39,2023-03-23 09:45:00-04:00,97.29499816894533,97.41999816894533,97.27999877929688,97.38999938964844,97.38999938964844,24857,97.34624862670898
40,2023-03-23 09:46:00-04:00,97.37000274658205,97.375,97.31999969482422,97.3550033569336,97.3550033569336,5355,97.35500144958496
41,2023-03-23 09:47:00-04:00,97.37000274658205,97.50499725341795,97.37000274658205,97.48999786376952,97.48999786376952,9047,97.43375015258789
42,2023-03-23 09:48:00-04:00,97.47000122070312,97.5500030517578,97.41999816894533,97.5500030517578,97.5500030517578,5048,97.49750137329102
43,2023-03-23 09:49:00-04:00,97.5500030517578,97.5999984741211,97.4800033569336,97.5999984741211,97.5999984741211,7085,97.5575008392334
44,2023-03-23 09:50:00-04:00,97.58000183105467,97.62999725341795,97.5500030517578,97.55999755859376,97.55999755859376,4632,97.57999992370604
45,2023-03-23 09:51:00-04:00,97.54000091552734,97.6500015258789,97.5199966430664,97.5998992919922,97.5998992919922,4110,97.57747459411621
46,2023-03-23 09:52:00-04:00,97.62000274658205,97.6500015258789,97.58999633789062,97.58999633789062,97.58999633789062,5357,97.61249923706055
47,2023-03-23 09:53:00-04:00,97.5999984741211,97.62999725341795,97.56500244140624,97.57820129394533,97.57820129394533,3839,97.59329986572266
48,2023-03-23 09:54:00-04:00,97.54000091552734,97.5500030517578,97.5199966430664,97.54000091552734,97.54000091552734,2494,97.53750038146973
49,2023-03-23 09:55:00-04:00,97.54000091552734,97.5999984741211,97.54000091552734,97.58999633789062,97.58999633789062,4805,97.5674991607666
50,2023-03-23 09:56:00-04:00,97.58000183105467,97.5999984741211,97.51000213623048,97.5199966430664,97.5199966430664,6422,97.55249977111816
