Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-23 04:00:00-04:00,332.85,332.85,331.29,331.29,331.29,0
2023-03-23 04:02:00-04:00,331.3,331.3,331.3,331.3,331.3,0
2023-03-23 04:05:00-04:00,332.49,332.5,332.49,332.5,332.5,0
2023-03-23 04:13:00-04:00,332.86,333.01,332.86,333.01,333.01,0
2023-03-23 04:16:00-04:00,333.36,336.12,333.36,333.36,333.36,0
2023-03-23 04:50:00-04:00,331.43,331.43,331.43,331.43,331.43,0
2023-03-23 05:13:00-04:00,332.26,332.26,332.26,332.26,332.26,0
2023-03-23 05:17:00-04:00,331.99,331.99,331.99,331.99,331.99,0
2023-03-23 05:29:00-04:00,331.37,331.37,331.01,331.01,331.01,0
2023-03-23 05:31:00-04:00,331.68,331.7,331.68,331.69,331.69,0
2023-03-23 05:35:00-04:00,331.0,331.0,331.0,331.0,331.0,0
2023-03-23 05:42:00-04:00,331.5,331.5,331.5,331.5,331.5,0
2023-03-23 05:56:00-04:00,331.55,331.55,331.55,331.55,331.55,0
2023-03-23 05:59:00-04:00,331.52,331.52,331.52,331.52,331.52,0
2023-03-23 06:00:00-04:00,331.51,331.51,331.43,331.43,331.43,0
2023-03-23 06:01:00-04:00,331.44,331.44,331.44,331.44,331.44,0
2023-03-23 06:03:00-04:00,331.42,332.0,331.42,331.56,331.56,0
2023-03-23 06:04:00-04:00,331.63,331.63,331.62,331.62,331.62,0
2023-03-23 06:21:00-04:00,331.21,331.28,331.19,331.23,331.23,0
2023-03-23 06:22:00-04:00,331.22,332.0,331.01,331.23,331.23,0
2023-03-23 06:23:00-04:00,331.22,331.31,331.22,331.22,331.22,0
2023-03-23 06:28:00-04:00,331.01,331.01,331.01,331.01,331.01,0
2023-03-23 06:49:00-04:00,331.48,331.48,331.48,331.48,331.48,0
2023-03-23 06:59:00-04:00,331.34,331.34,331.34,331.34,331.34,0
2023-03-23 07:00:00-04:00,331.39,331.39,331.39,331.39,331.39,0
2023-03-23 07:21:00-04:00,331.89,331.99,331.89,331.99,331.99,0
