,Datetime,Open,High,Low,Close,Adj Close,Volume,mean
0,2023-03-23 05:36:00-04:00,655.0,655.0,655.0,655.0,655.0,0,655.0
1,2023-03-23 07:00:00-04:00,652.98,652.98,651.76,651.76,651.76,0,652.37
2,2023-03-23 07:13:00-04:00,652.99,654.99,652.99,654.99,654.99,0,653.99
3,2023-03-23 07:25:00-04:00,659.91,659.91,659.91,659.91,659.91,0,659.91
4,2023-03-23 07:43:00-04:00,655.01,655.01,655.0,655.0,655.0,0,655.005
5,2023-03-23 08:00:00-04:00,654.99,659.92,646.0,659.92,659.92,0,655.2075
6,2023-03-23 08:01:00-04:00,651.81,651.81,651.81,651.81,651.81,0,651.81
7,2023-03-23 08:02:00-04:00,654.84,654.84,646.0,646.0,646.0,0,650.4200000000001
8,2023-03-23 08:19:00-04:00,657.22,657.22,657.22,657.22,657.22,0,657.22
9,2023-03-23 08:35:00-04:00,656.8,656.8,656.8,656.8,656.8,0,656.8
10,2023-03-23 08:37:00-04:00,653.0,653.0,653.0,653.0,653.0,0,653.0
11,2023-03-23 08:47:00-04:00,657.22,657.22,657.22,657.22,657.22,0,657.22
12,2023-03-23 08:49:00-04:00,657.22,657.23,654.23,654.23,654.23,0,655.7275
13,2023-03-23 08:51:00-04:00,654.23,654.23,654.23,654.23,654.23,0,654.23
14,2023-03-23 08:56:00-04:00,654.66,655.0,654.51,654.51,654.51,0,654.67
15,2023-03-23 09:02:00-04:00,654.48,654.48,654.48,654.48,654.48,0,654.48
16,2023-03-23 09:06:00-04:00,654.46,654.46,654.45,654.45,654.45,0,654.455
17,2023-03-23 09:30:00-04:00,653.280029296875,657.0,651.9700927734375,656.22998046875,656.22998046875,16371,654.6200256347656
18,2023-03-23 09:32:00-04:00,655.8800048828125,655.8800048828125,654.780029296875,654.780029296875,654.780029296875,593,655.3300170898438
19,2023-03-23 09:33:00-04:00,654.3800048828125,655.2899780273438,653.2999877929688,655.2899780273438,655.2899780273438,1565,654.5649871826172
20,2023-03-23 09:34:00-04:00,654.5,656.9500122070312,654.5,656.9500122070312,656.9500122070312,1090,655.7250061035156
21,2023-03-23 09:35:00-04:00,657.0499877929688,657.0499877929688,657.0499877929688,657.0499877929688,657.0499877929688,242,657.0499877929688
22,2023-03-23 09:36:00-04:00,657.5,657.5,657.5,657.5,657.5,143,657.5
23,2023-03-23 09:37:00-04:00,657.510009765625,657.889892578125,657.510009765625,657.889892578125,657.889892578125,542,657.699951171875
24,2023-03-23 09:38:00-04:00,657.75,657.75,656.6500244140625,656.6500244140625,656.6500244140625,258,657.2000122070312
25,2023-03-23 09:39:00-04:00,657.3400268554688,657.4000244140625,656.7000122070312,656.9299926757812,656.9299926757812,4558,657.0925140380859
26,2023-03-23 09:40:00-04:00,656.5700073242188,656.5700073242188,656.5700073242188,656.5700073242188,656.5700073242188,948,656.5700073242188
27,2023-03-23 09:41:00-04:00,656.4400024414062,656.4400024414062,656.4400024414062,656.4400024414062,656.4400024414062,1092,656.4400024414062
28,2023-03-23 09:42:00-04:00,657.139892578125,657.8875122070312,657.139892578125,657.8875122070312,657.8875122070312,1337,657.5137023925781
29,2023-03-23 09:43:00-04:00,658.8099975585938,658.8699951171875,658.7000122070312,658.8699951171875,658.8699951171875,1060,658.8125
30,2023-03-23 09:45:00-04:00,657.6400146484375,657.6400146484375,657.6400146484375,657.6400146484375,657.6400146484375,378,657.6400146484375
31,2023-03-23 09:46:00-04:00,657.5499877929688,657.5499877929688,657.5499877929688,657.5499877929688,657.5499877929688,582,657.5499877929688
32,2023-03-23 09:47:00-04:00,658.1900024414062,658.1900024414062,658.1900024414062,658.1900024414062,658.1900024414062,173,658.1900024414062
33,2023-03-23 09:48:00-04:00,656.6699829101562,656.6699829101562,656.1500244140625,656.1500244140625,656.1500244140625,2429,656.4100036621094
34,2023-03-23 09:50:00-04:00,657.2750244140625,657.2750244140625,657.0,657.0,657.0,617,657.1375122070312
35,2023-03-23 09:51:00-04:00,657.0399780273438,657.0399780273438,657.0399780273438,657.0399780273438,657.0399780273438,577,657.0399780273438
36,2023-03-23 09:52:00-04:00,657.7100219726562,657.969970703125,657.4949951171875,657.5,657.5,1190,657.6687469482422
37,2023-03-23 09:53:00-04:00,657.5,657.9000244140625,657.5,657.9000244140625,657.9000244140625,1690,657.7000122070312
38,2023-03-23 09:54:00-04:00,657.3699951171875,657.9099731445312,657.0349731445312,657.9099731445312,657.9099731445312,636,657.5562286376953
39,2023-03-23 09:55:00-04:00,656.1900024414062,656.77587890625,656.1599731445312,656.1599731445312,656.1599731445312,715,656.3214569091797
40,2023-03-23 09:56:00-04:00,656.60498046875,656.60498046875,655.4749755859375,656.010009765625,656.010009765625,2359,656.1737365722656
41,2023-03-23 09:57:00-04:00,656.010009765625,657.22998046875,656.010009765625,657.140625,657.140625,6329,656.59765625
42,2023-03-23 09:59:00-04:00,658.0150146484375,658.0150146484375,658.0150146484375,658.0150146484375,658.0150146484375,506,658.0150146484375
43,2023-03-23 10:00:00-04:00,658.530029296875,658.8900146484375,658.530029296875,658.6799926757812,658.6799926757812,1465,658.6575164794922
44,2023-03-23 10:01:00-04:00,658.8796997070312,658.8796997070312,658.8796997070312,658.8796997070312,658.8796997070312,1081,658.8796997070312
45,2023-03-23 10:02:00-04:00,658.6400146484375,658.6599731445312,658.6400146484375,658.6599731445312,658.6599731445312,622,658.6499938964844
46,2023-03-23 10:03:00-04:00,658.9199829101562,658.9199829101562,658.8699951171875,658.8699951171875,658.8699951171875,631,658.8949890136719
47,2023-03-23 10:04:00-04:00,658.1799926757812,658.1799926757812,657.22998046875,657.22998046875,657.22998046875,1779,657.7049865722656
48,2023-03-23 10:05:00-04:00,657.969970703125,657.969970703125,657.385009765625,657.385009765625,657.385009765625,1606,657.677490234375
49,2023-03-23 10:09:00-04:00,657.9650268554688,657.9650268554688,657.9650268554688,657.9650268554688,657.9650268554688,258,657.9650268554688
50,2023-03-23 10:10:00-04:00,658.5900268554688,659.989990234375,658.5900268554688,659.989990234375,659.989990234375,1289,659.2900085449219
51,2023-03-23 10:11:00-04:00,659.989990234375,659.989990234375,659.4000244140625,659.4000244140625,659.4000244140625,2438,659.6950073242188
52,2023-03-23 10:15:00-04:00,658.8400268554688,659.6199951171875,658.1500244140625,659.6199951171875,659.6199951171875,1278,659.0575103759766
53,2023-03-23 10:16:00-04:00,659.0999755859375,659.502685546875,659.0999755859375,659.502685546875,659.502685546875,1091,659.3013305664062
54,2023-03-23 10:17:00-04:00,659.5,659.5,659.5,659.5,659.5,1458,659.5
55,2023-03-23 10:18:00-04:00,659.0280151367188,659.0280151367188,659.0280151367188,659.0280151367188,659.0280151367188,1612,659.0280151367188
56,2023-03-23 10:19:00-04:00,658.5700073242188,658.5700073242188,658.5700073242188,658.5700073242188,658.5700073242188,212,658.5700073242188
57,2023-03-23 10:20:00-04:00,658.510009765625,658.655029296875,658.510009765625,658.655029296875,658.655029296875,963,658.58251953125
58,2023-03-23 10:22:00-04:00,657.9149780273438,657.9149780273438,657.4400024414062,657.4400024414062,657.4400024414062,383,657.677490234375
59,2023-03-23 10:23:00-04:00,657.3499755859375,657.3499755859375,657.3400268554688,657.3400268554688,657.3400268554688,481,657.3450012207031
60,2023-03-23 10:24:00-04:00,657.8300170898438,657.905029296875,657.8300170898438,657.905029296875,657.905029296875,1284,657.8675231933594
61,2023-03-23 10:26:00-04:00,658.3200073242188,658.3200073242188,657.6400146484375,657.6400146484375,657.6400146484375,506,657.9800109863281
62,2023-03-23 10:27:00-04:00,658.114990234375,658.3300170898438,657.6799926757812,657.7000122070312,657.7000122070312,2045,657.9562530517578
63,2023-03-23 10:28:00-04:00,657.22998046875,657.22998046875,657.1199951171875,657.1199951171875,657.1199951171875,611,657.1749877929688
64,2023-03-23 10:29:00-04:00,657.1199951171875,657.739990234375,657.0499877929688,657.4400024414062,657.4400024414062,1786,657.3374938964844
65,2023-03-23 10:30:00-04:00,657.3099975585938,657.6099853515625,657.3099975585938,657.6099853515625,657.6099853515625,943,657.4599914550781
66,2023-03-23 10:31:00-04:00,657.2100219726562,657.2100219726562,656.3400268554688,656.3400268554688,656.3400268554688,1336,656.7750244140625
67,2023-03-23 10:32:00-04:00,656.010009765625,656.02001953125,655.3099975585938,655.3099975585938,655.3099975585938,3374,655.6625061035156
68,2023-03-23 10:33:00-04:00,655.4677734375,655.4677734375,655.4677734375,655.4677734375,655.4677734375,799,655.4677734375
69,2023-03-23 10:35:00-04:00,655.4400024414062,655.4400024414062,655.4400024414062,655.4400024414062,655.4400024414062,830,655.4400024414062
70,2023-03-23 10:36:00-04:00,655.75,655.9550170898438,655.4000854492188,655.4000854492188,655.4000854492188,2198,655.6262969970703
