Datetime,Open,High,Low,Close,Adj Close,Volume,mean
2023-03-23 09:30:00-04:00,204.83999633789062,205.63999938964844,204.83999633789062,204.91000366210938,204.91000366210938,114855,205.07500076293945
2023-03-23 09:31:00-04:00,204.92999267578125,205.0800018310547,204.67999267578125,204.82000732421875,204.82000732421875,4990,204.85000228881836
2023-03-23 09:32:00-04:00,204.52000427246094,204.89999389648438,204.52000427246094,204.89999389648438,204.89999389648438,2824,204.80499649047852
2023-03-23 09:33:00-04:00,204.63999938964844,204.6699981689453,204.5399932861328,204.5399932861328,204.5399932861328,1920,204.57249450683594
2023-03-23 09:34:00-04:00,204.55999755859375,204.8300018310547,204.55999755859375,204.64999389648438,204.64999389648438,9777,204.6724967956543
2023-03-23 09:35:00-04:00,204.5399932861328,204.7050018310547,204.38999938964844,204.38999938964844,204.38999938964844,5744,204.46875
2023-03-23 09:36:00-04:00,204.27000427246094,204.27000427246094,204.0135955810547,204.05499267578125,204.05499267578125,5059,204.09839630126953
2023-03-23 09:37:00-04:00,204.0500030517578,204.1999969482422,203.8000030517578,203.8000030517578,203.8000030517578,8272,203.9000015258789
2023-03-23 09:38:00-04:00,203.86000061035156,204.08999633789062,203.86000061035156,204.08999633789062,204.08999633789062,3421,204.03249740600586
2023-03-23 09:39:00-04:00,204.1208038330078,204.1208038330078,203.97999572753906,204.0,204.0,2050,204.02519989013672
2023-03-23 09:40:00-04:00,203.89999389648438,204.00999450683594,203.2449951171875,203.3699951171875,203.3699951171875,11564,203.4987449645996
2023-03-23 09:41:00-04:00,203.41000366210938,203.60000610351562,203.3000030517578,203.3000030517578,203.3000030517578,4658,203.37500381469727
2023-03-23 09:42:00-04:00,203.1999969482422,203.24000549316406,203.02810668945312,203.19500732421875,203.19500732421875,5257,203.16453170776367
2023-03-23 09:43:00-04:00,203.27999877929688,203.72000122070312,203.27999877929688,203.625,203.625,6621,203.5625
2023-03-23 09:44:00-04:00,203.7100067138672,203.7100067138672,203.41000366210938,203.52000427246094,203.52000427246094,4149,203.5400047302246
2023-03-23 09:45:00-04:00,203.61000061035156,203.63999938964844,203.4550018310547,203.49000549316406,203.49000549316406,4442,203.5187530517578
2023-03-23 09:46:00-04:00,203.49000549316406,203.52999877929688,203.35499572753906,203.4250030517578,203.4250030517578,4391,203.4337501525879
2023-03-23 09:47:00-04:00,203.38999938964844,203.47999572753906,203.26499938964844,203.3699951171875,203.3699951171875,5091,203.37124633789062
2023-03-23 09:48:00-04:00,203.25999450683594,203.42999267578125,203.1179962158203,203.42999267578125,203.42999267578125,4381,203.35199356079102
2023-03-23 09:49:00-04:00,203.38999938964844,203.67999267578125,203.3800048828125,203.67999267578125,203.67999267578125,3169,203.60499572753906
2023-03-23 09:50:00-04:00,203.75999450683594,203.85000610351562,203.5399932861328,203.5399932861328,203.5399932861328,2839,203.61749649047852
2023-03-23 09:51:00-04:00,203.55999755859375,203.7449951171875,203.55999755859375,203.69000244140625,203.69000244140625,2754,203.67124938964844
2023-03-23 09:52:00-04:00,203.69000244140625,203.97999572753906,203.64999389648438,203.97999572753906,203.97999572753906,3745,203.8974952697754
2023-03-23 09:53:00-04:00,204.05999755859375,204.11000061035156,203.87010192871094,203.90499877929688,203.90499877929688,3664,203.94752502441406
2023-03-23 09:54:00-04:00,203.92999267578125,204.14999389648438,203.92999267578125,204.14999389648438,204.14999389648438,2344,204.0949935913086
2023-03-23 09:55:00-04:00,204.11000061035156,204.11000061035156,203.9499969482422,203.9499969482422,203.9499969482422,2365,203.98999786376953
2023-03-23 09:56:00-04:00,203.97900390625,204.34500122070312,203.97900390625,204.0399932861328,204.0399932861328,6657,204.1009979248047
2023-03-23 09:57:00-04:00,204.01499938964844,204.10000610351562,203.8699951171875,204.0399932861328,204.0399932861328,8364,204.0124969482422
2023-03-23 09:58:00-04:00,204.1300048828125,204.27000427246094,204.11500549316406,204.22000122070312,204.22000122070312,5526,204.2062530517578
2023-03-23 09:59:00-04:00,204.27499389648438,204.38999938964844,204.1999969482422,204.2100067138672,204.2100067138672,3990,204.25250244140625
2023-03-23 10:00:00-04:00,204.05499267578125,204.61000061035156,204.05499267578125,204.61000061035156,204.61000061035156,5012,204.47124862670898
2023-03-23 10:01:00-04:00,204.64999389648438,204.83999633789062,204.64999389648438,204.8074951171875,204.8074951171875,5446,204.7762451171875
2023-03-23 10:02:00-04:00,204.85000610351562,204.8800048828125,204.5850067138672,204.80999755859375,204.80999755859375,4819,204.7712516784668
2023-03-23 10:03:00-04:00,204.67999267578125,204.67999267578125,204.5050048828125,204.5050048828125,204.5050048828125,2255,204.5487518310547
2023-03-23 10:04:00-04:00,204.60000610351562,204.60000610351562,204.3000030517578,204.3249969482422,204.3249969482422,11750,204.38750076293945
2023-03-23 10:05:00-04:00,204.375,204.44000244140625,204.30999755859375,204.44000244140625,204.44000244140625,3078,204.40750122070312
2023-03-23 10:06:00-04:00,204.4199981689453,204.6199951171875,204.38999938964844,204.6199951171875,204.6199951171875,3392,204.56249618530273
2023-03-23 10:07:00-04:00,204.63999938964844,204.72999572753906,204.52999877929688,204.72999572753906,204.72999572753906,5789,204.67999649047852
2023-03-23 10:08:00-04:00,204.82000732421875,204.88999938964844,204.72999572753906,204.72999572753906,204.72999572753906,2384,204.7699966430664
2023-03-23 10:09:00-04:00,204.7100067138672,204.7100067138672,204.52000427246094,204.5800018310547,204.5800018310547,3372,204.59750366210938
2023-03-23 10:10:00-04:00,204.66000366210938,204.82000732421875,204.66000366210938,204.82000732421875,204.82000732421875,5149,204.7800064086914
2023-03-23 10:11:00-04:00,204.8000030517578,205.0399932861328,204.77999877929688,205.0399932861328,205.0399932861328,5168,204.97499465942383
2023-03-23 10:12:00-04:00,205.0449981689453,205.0449981689453,204.74000549316406,204.75,204.75,6189,204.82125091552734
2023-03-23 10:13:00-04:00,204.75999450683594,204.82000732421875,204.67999267578125,204.7949981689453,204.7949981689453,5222,204.77249908447266
2023-03-23 10:14:00-04:00,204.8000030517578,205.02000427246094,204.75999450683594,204.88499450683594,204.88499450683594,6097,204.8874969482422
2023-03-23 10:15:00-04:00,204.78500366210938,204.8300018310547,204.7449951171875,204.7449951171875,204.7449951171875,5208,204.7662467956543
2023-03-23 10:16:00-04:00,204.66000366210938,204.72999572753906,204.58999633789062,204.62750244140625,204.62750244140625,1797,204.64374923706055
2023-03-23 10:17:00-04:00,204.57000732421875,204.61000061035156,204.4550018310547,204.61000061035156,204.61000061035156,10153,204.57125091552734
2023-03-23 10:18:00-04:00,204.50999450683594,204.52000427246094,204.36000061035156,204.36000061035156,204.36000061035156,9982,204.4000015258789
2023-03-23 10:19:00-04:00,204.3000030517578,204.50999450683594,204.2899932861328,204.44000244140625,204.44000244140625,3720,204.4199981689453
2023-03-23 10:20:00-04:00,204.31500244140625,204.38999938964844,204.2899932861328,204.2899932861328,204.2899932861328,1810,204.31499481201172
2023-03-23 10:21:00-04:00,204.28500366210938,204.50999450683594,204.27000427246094,204.50999450683594,204.50999450683594,10740,204.4499969482422
2023-03-23 10:22:00-04:00,204.57000732421875,204.7100067138672,204.5500030517578,204.63999938964844,204.63999938964844,5381,204.63500213623047
2023-03-23 10:23:00-04:00,204.63999938964844,205.02999877929688,204.6300048828125,205.0,205.0,12796,204.91500091552734
2023-03-23 10:24:00-04:00,205.00999450683594,205.0800018310547,204.9499969482422,205.02000427246094,205.02000427246094,8195,205.0175018310547
2023-03-23 10:25:00-04:00,205.02000427246094,205.35499572753906,205.00999450683594,205.19000244140625,205.19000244140625,8872,205.18624877929688
2023-03-23 10:26:00-04:00,205.13999938964844,205.1699981689453,205.0,205.1300048828125,205.1300048828125,4066,205.10750198364258
2023-03-23 10:27:00-04:00,205.27000427246094,205.3699951171875,205.13999938964844,205.13999938964844,205.13999938964844,5865,205.1974983215332
2023-03-23 10:28:00-04:00,205.05999755859375,205.05999755859375,204.98500061035156,205.02999877929688,205.02999877929688,3132,205.02624893188477
2023-03-23 10:29:00-04:00,205.00999450683594,205.00999450683594,204.7899932861328,204.8000030517578,204.8000030517578,3818,204.8499984741211
2023-03-23 10:30:00-04:00,204.78500366210938,204.89999389648438,204.75,204.85000610351562,204.85000610351562,8932,204.8375015258789
2023-03-23 10:31:00-04:00,204.89999389648438,205.09500122070312,204.89999389648438,205.09500122070312,205.09500122070312,6401,205.04624938964844
2023-03-23 10:32:00-04:00,205.05999755859375,205.3300018310547,205.05999755859375,205.3300018310547,205.3300018310547,3206,205.26250076293945
2023-03-23 10:33:00-04:00,205.32000732421875,205.68499755859375,205.32000732421875,205.57000732421875,205.57000732421875,11720,205.5362548828125
2023-03-23 10:34:00-04:00,205.60000610351562,205.80999755859375,205.58999633789062,205.77999877929688,205.77999877929688,2401,205.73999786376953
2023-03-23 10:35:00-04:00,205.74000549316406,206.02999877929688,205.69000244140625,206.02999877929688,206.02999877929688,4776,205.94499969482422
2023-03-23 10:36:00-04:00,206.02499389648438,206.02499389648438,205.77000427246094,205.77499389648438,205.77499389648438,4195,205.83624649047852
2023-03-23 10:37:00-04:00,205.72999572753906,205.72999572753906,205.61000061035156,205.61000061035156,205.61000061035156,1060,205.63999938964844
