,Datetime,Open,High,Low,Close,Adj Close,Volume,mean
0,2023-03-23 04:00:00-04:00,193.0,193.9,193.0,193.0,193.0,0,193.225
1,2023-03-23 04:11:00-04:00,197.32,197.32,197.32,197.32,197.32,0,197.32
2,2023-03-23 04:27:00-04:00,197.12,197.12,197.12,197.12,197.12,0,197.12
3,2023-03-23 04:56:00-04:00,195.61,195.61,195.61,195.61,195.61,0,195.61
4,2023-03-23 05:52:00-04:00,194.87,195.57,194.87,194.87,194.87,0,195.045
5,2023-03-23 06:05:00-04:00,193.8,194.0,193.8,194.0,194.0,0,193.9
6,2023-03-23 06:06:00-04:00,194.0,194.0,194.0,194.0,194.0,0,194.0
7,2023-03-23 06:45:00-04:00,194.0,194.0,194.0,194.0,194.0,0,194.0
8,2023-03-23 07:00:00-04:00,193.11,193.11,193.1,193.1,193.1,0,193.10500000000002
9,2023-03-23 07:05:00-04:00,193.25,193.25,193.1,193.1,193.1,0,193.175
10,2023-03-23 07:14:00-04:00,193.99,194.0,193.99,194.0,194.0,0,193.995
11,2023-03-23 07:24:00-04:00,194.0,194.0,193.1,193.1,193.1,0,193.55
12,2023-03-23 07:27:00-04:00,194.0,194.0,194.0,194.0,194.0,0,194.0
13,2023-03-23 07:38:00-04:00,193.99,194.02,193.99,194.02,194.02,0,194.005
14,2023-03-23 07:54:00-04:00,194.01,194.01,194.0,194.0,194.0,0,194.005
15,2023-03-23 07:57:00-04:00,194.01,194.01,194.0,194.0,194.0,0,194.005
16,2023-03-23 07:58:00-04:00,194.0,194.0,194.0,194.0,194.0,0,194.0
17,2023-03-23 08:00:00-04:00,194.0,195.0,192.02,193.5,193.5,0,193.63
18,2023-03-23 08:01:00-04:00,193.9,193.9,192.85,193.88,193.88,0,193.6325
19,2023-03-23 08:05:00-04:00,193.11,194.0,192.7,194.0,194.0,0,193.4525
20,2023-03-23 08:10:00-04:00,193.01,193.02,193.01,193.02,193.02,0,193.015
21,2023-03-23 08:11:00-04:00,193.01,193.02,193.01,193.02,193.02,0,193.015
22,2023-03-23 08:12:00-04:00,195.0,195.0,195.0,195.0,195.0,0,195.0
23,2023-03-23 08:17:00-04:00,193.5,193.5,193.5,193.5,193.5,0,193.5
24,2023-03-23 08:23:00-04:00,195.0,195.0,195.0,195.0,195.0,0,195.0
25,2023-03-23 08:29:00-04:00,193.51,193.7,193.51,193.7,193.7,0,193.60500000000002
26,2023-03-23 08:37:00-04:00,193.1,193.31,193.0,193.0,193.0,0,193.1025
27,2023-03-23 08:43:00-04:00,193.0,193.0,193.0,193.0,193.0,0,193.0
28,2023-03-23 08:49:00-04:00,194.0,194.0,193.98,193.99,193.99,0,193.9925
29,2023-03-23 08:51:00-04:00,193.99,193.99,193.99,193.99,193.99,0,193.99
30,2023-03-23 08:54:00-04:00,193.99,193.99,193.99,193.99,193.99,0,193.99
31,2023-03-23 08:57:00-04:00,194.95,194.95,194.95,194.95,194.95,0,194.95
32,2023-03-23 09:00:00-04:00,193.31,193.96,193.31,193.96,193.96,0,193.635
33,2023-03-23 09:03:00-04:00,193.3,193.3,193.3,193.3,193.3,0,193.3
34,2023-03-23 09:05:00-04:00,193.3,193.3,193.3,193.3,193.3,0,193.3
35,2023-03-23 09:06:00-04:00,193.3,194.4,193.3,193.996,193.996,0,193.749
36,2023-03-23 09:08:00-04:00,193.3,193.3,193.3,193.3,193.3,0,193.3
37,2023-03-23 09:10:00-04:00,193.4,193.4,193.3,193.3,193.3,0,193.35000000000002
38,2023-03-23 09:11:00-04:00,194.19,194.19,194.19,194.19,194.19,0,194.19
39,2023-03-23 09:30:00-04:00,192.72000122070312,192.72999572753903,192.66000366210935,192.66000366210935,192.66000366210935,4965,192.69250106811523
40,2023-03-23 09:31:00-04:00,192.75999450683597,192.7700042724609,192.75999450683597,192.75999450683597,192.75999450683597,1088,192.7624969482422
41,2023-03-23 09:32:00-04:00,192.72999572753903,192.7899932861328,192.0500030517578,192.05999755859372,192.05999755859372,42107,192.40749740600586
42,2023-03-23 09:33:00-04:00,192.21499633789065,192.51499938964844,192.16000366210935,192.17999267578125,192.17999267578125,10577,192.26749801635742
43,2023-03-23 09:34:00-04:00,192.1499938964844,192.1499938964844,191.8500061035156,191.93829345703125,191.93829345703125,7767,192.0220718383789
44,2023-03-23 09:35:00-04:00,191.8699951171875,192.06500244140625,191.80999755859372,191.8300018310547,191.8300018310547,9326,191.89374923706055
45,2023-03-23 09:36:00-04:00,191.80999755859372,191.8999938964844,191.7400054931641,191.7400054931641,191.7400054931641,5038,191.79750061035156
46,2023-03-23 09:37:00-04:00,191.8999938964844,192.3500061035156,191.82000732421875,192.1499938964844,192.1499938964844,14936,192.05500030517578
47,2023-03-23 09:38:00-04:00,192.1499938964844,192.2899932861328,192.1300048828125,192.1499938964844,192.1499938964844,17895,192.17999649047852
48,2023-03-23 09:39:00-04:00,192.1649932861328,192.22999572753903,191.9499969482422,191.97999572753903,191.97999572753903,13328,192.08124542236328
49,2023-03-23 09:40:00-04:00,191.9600067138672,192.2975006103516,191.9600067138672,192.07000732421875,192.07000732421875,12040,192.07188034057617
50,2023-03-23 09:41:00-04:00,191.97999572753903,192.2700042724609,191.97999572753903,192.22000122070312,192.22000122070312,7296,192.11249923706052
51,2023-03-23 09:42:00-04:00,192.2899932861328,192.5634002685547,192.1999969482422,192.3574981689453,192.3574981689453,12285,192.35272216796875
52,2023-03-23 09:43:00-04:00,192.4199981689453,192.69000244140625,192.4199981689453,192.6300048828125,192.6300048828125,4785,192.54000091552734
53,2023-03-23 09:44:00-04:00,192.75999450683597,193.02999877929688,192.6999969482422,192.97999572753903,192.97999572753903,44007,192.86749649047852
54,2023-03-23 09:45:00-04:00,192.93499755859372,193.0,192.72999572753903,192.96499633789065,192.96499633789065,7278,192.90749740600586
55,2023-03-23 09:46:00-04:00,193.05999755859372,193.1000061035156,192.6199951171875,192.6199951171875,192.6199951171875,9414,192.8499984741211
56,2023-03-23 09:47:00-04:00,192.52999877929688,192.7100067138672,192.52999877929688,192.6499938964844,192.6499938964844,3549,192.60499954223633
57,2023-03-23 09:48:00-04:00,192.58999633789065,192.6300048828125,192.44000244140625,192.4499969482422,192.4499969482422,5507,192.5275001525879
58,2023-03-23 09:49:00-04:00,192.5200042724609,192.6699981689453,192.5200042724609,192.6499938964844,192.6499938964844,3509,192.5900001525879
59,2023-03-23 09:50:00-04:00,192.50999450683597,192.58999633789065,192.3000030517578,192.47000122070312,192.47000122070312,14197,192.46749877929688
60,2023-03-23 09:51:00-04:00,192.4499969482422,192.50999450683597,192.3000030517578,192.50999450683597,192.50999450683597,3447,192.44249725341797
61,2023-03-23 09:52:00-04:00,192.42999267578125,192.72999572753903,192.42999267578125,192.4499053955078,192.4499053955078,20675,192.50997161865234
62,2023-03-23 09:53:00-04:00,192.58999633789065,192.63999938964844,192.47999572753903,192.5500030517578,192.5500030517578,7399,192.56499862670898
63,2023-03-23 09:54:00-04:00,192.5500030517578,192.6499938964844,192.4600067138672,192.4600067138672,192.4600067138672,7267,192.53000259399414
64,2023-03-23 09:55:00-04:00,192.3800048828125,192.3800048828125,191.8300018310547,191.8300018310547,191.8300018310547,7414,192.1050033569336
65,2023-03-23 09:56:00-04:00,191.80999755859372,191.8600006103516,191.6199951171875,191.6199951171875,191.6199951171875,2654,191.72749710083008
66,2023-03-23 09:57:00-04:00,191.6199951171875,191.72000122070312,191.5800018310547,191.6699981689453,191.6699981689453,4358,191.64749908447266
67,2023-03-23 09:58:00-04:00,191.70399475097656,191.8699951171875,191.70399475097656,191.79429626464844,191.79429626464844,3122,191.76807022094727
68,2023-03-23 09:59:00-04:00,191.69000244140625,191.75999450683597,191.6699981689453,191.6699981689453,191.6699981689453,3952,191.6974983215332
69,2023-03-23 10:00:00-04:00,191.7100067138672,191.7899932861328,191.6000061035156,191.625,191.625,6604,191.6812515258789
70,2023-03-23 10:01:00-04:00,191.6000061035156,191.6499938964844,191.5,191.62210083007807,191.62210083007807,8045,191.59302520751953
71,2023-03-23 10:02:00-04:00,191.66000366210935,191.69000244140625,191.58999633789065,191.6125946044922,191.6125946044922,14607,191.6381492614746
72,2023-03-23 10:03:00-04:00,191.5500030517578,191.7700042724609,191.4199981689453,191.66000366210935,191.66000366210935,11017,191.60000228881836
73,2023-03-23 10:04:00-04:00,191.58999633789065,191.6199951171875,191.41000366210935,191.4199981689453,191.4199981689453,7365,191.5099983215332
74,2023-03-23 10:05:00-04:00,191.4199981689453,191.4683074951172,191.3600006103516,191.4683074951172,191.4683074951172,3364,191.4291534423828
75,2023-03-23 10:06:00-04:00,191.3600006103516,191.47000122070312,191.19009399414065,191.47000122070312,191.47000122070312,6208,191.3725242614746
76,2023-03-23 10:07:00-04:00,191.50999450683597,191.50999450683597,191.1999969482422,191.2899932861328,191.2899932861328,3887,191.37749481201172
77,2023-03-23 10:08:00-04:00,191.26010131835935,191.2700042724609,191.1699981689453,191.22999572753903,191.22999572753903,3244,191.23252487182617
78,2023-03-23 10:09:00-04:00,191.1499938964844,191.1750030517578,191.07000732421875,191.1499938964844,191.1499938964844,3658,191.13624954223633
79,2023-03-23 10:10:00-04:00,191.14329528808597,191.3300018310547,191.1199951171875,191.32000732421875,191.32000732421875,4380,191.22832489013672
80,2023-03-23 10:11:00-04:00,191.40989685058597,191.40989685058597,191.22000122070312,191.2239990234375,191.2239990234375,4271,191.31594848632812
81,2023-03-23 10:12:00-04:00,191.22999572753903,191.2400054931641,191.00999450683597,191.0998992919922,191.0998992919922,5598,191.1449737548828
82,2023-03-23 10:13:00-04:00,191.05499267578125,191.1000061035156,191.0500030517578,191.1000061035156,191.1000061035156,4664,191.07625198364258
83,2023-03-23 10:14:00-04:00,191.1199951171875,191.13999938964844,190.90499877929688,190.9600067138672,190.9600067138672,9801,191.03125
84,2023-03-23 10:15:00-04:00,191.0,191.26499938964844,191.0,191.25999450683597,191.25999450683597,20589,191.1312484741211
85,2023-03-23 10:16:00-04:00,191.3000030517578,191.4199981689453,191.2700042724609,191.2700042724609,191.2700042724609,5337,191.31500244140625
86,2023-03-23 10:17:00-04:00,191.2700042724609,191.2700042724609,190.9600067138672,190.9600067138672,190.9600067138672,8564,191.11500549316406
87,2023-03-23 10:18:00-04:00,191.02999877929688,191.02999877929688,190.8999938964844,190.9199981689453,190.9199981689453,4955,190.96999740600586
88,2023-03-23 10:19:00-04:00,190.92999267578125,190.92999267578125,190.7100067138672,190.77459716796875,190.77459716796875,8704,190.8361473083496
89,2023-03-23 10:20:00-04:00,190.72000122070312,191.0249938964844,190.6300048828125,191.0249938964844,191.0249938964844,7191,190.8499984741211
90,2023-03-23 10:21:00-04:00,191.00999450683597,191.1199951171875,190.8800048828125,190.92999267578125,190.92999267578125,5911,190.9849967956543
91,2023-03-23 10:22:00-04:00,190.8999938964844,190.8999938964844,190.8000030517578,190.83999633789065,190.83999633789065,6174,190.8599967956543
92,2023-03-23 10:23:00-04:00,190.8500061035156,190.8500061035156,190.6699981689453,190.6699981689453,190.6699981689453,3337,190.76000213623047
93,2023-03-23 10:24:00-04:00,190.68499755859372,190.8300018310547,190.6750030517578,190.75999450683597,190.75999450683597,11605,190.73749923706055
94,2023-03-23 10:25:00-04:00,190.77999877929688,191.0,190.77999877929688,190.9550018310547,190.9550018310547,15252,190.8787498474121
95,2023-03-23 10:26:00-04:00,190.9600067138672,190.9600067138672,190.75999450683597,190.8800048828125,190.8800048828125,4577,190.8900032043457
96,2023-03-23 10:27:00-04:00,191.00999450683597,191.1649932861328,191.00999450683597,191.05999755859372,191.05999755859372,7318,191.0612449645996
97,2023-03-23 10:28:00-04:00,190.9900054931641,191.0500030517578,190.9824066162109,190.9824066162109,190.9824066162109,4490,191.00120544433594
98,2023-03-23 10:29:00-04:00,190.97000122070312,190.97000122070312,190.6300048828125,190.67999267578125,190.67999267578125,6147,190.8125
99,2023-03-23 10:30:00-04:00,190.6649932861328,190.7700042724609,190.63999938964844,190.6999969482422,190.6999969482422,7324,190.6937484741211
100,2023-03-23 10:31:00-04:00,190.77999877929688,190.8600006103516,190.75999450683597,190.80999755859372,190.80999755859372,8025,190.80249786376953
101,2023-03-23 10:32:00-04:00,190.75,190.8300018310547,190.69000244140625,190.82000732421875,190.82000732421875,4409,190.77250289916992
102,2023-03-23 10:33:00-04:00,190.8300018310547,191.00999450683597,190.7899932861328,190.9499969482422,190.9499969482422,5350,190.8949966430664
103,2023-03-23 10:34:00-04:00,190.92999267578125,190.94000244140625,190.8800048828125,190.8800048828125,190.8800048828125,5197,190.90750122070312
104,2023-03-23 10:35:00-04:00,190.91000366210935,191.0850067138672,190.91000366210935,191.0399932861328,191.0399932861328,6364,190.9862518310547
105,2023-03-23 10:36:00-04:00,191.03500366210935,191.0800018310547,190.93499755859372,191.0800018310547,191.0800018310547,2687,191.03250122070312
106,2023-03-23 10:37:00-04:00,191.0800018310547,191.0800018310547,190.97250366210935,191.0749969482422,191.0749969482422,3296,191.05187606811523
107,2023-03-23 10:38:00-04:00,191.05999755859372,191.32000732421875,191.0399932861328,191.25,191.25,6665,191.16749954223633
