Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-23 06:46:00-04:00,138.63,138.63,138.63,138.63,138.63,0
2023-03-23 07:18:00-04:00,138.78,138.78,138.78,138.78,138.78,0
2023-03-23 07:23:00-04:00,138.62,138.63,138.62,138.63,138.63,0
2023-03-23 08:03:00-04:00,138.78,138.78,138.78,138.78,138.78,0
2023-03-23 08:09:00-04:00,139.14,139.29,139.14,139.29,139.29,0
2023-03-23 08:13:00-04:00,140.98,140.98,140.98,140.98,140.98,0
2023-03-23 08:24:00-04:00,140.735,140.735,140.735,140.735,140.735,0
2023-03-23 08:28:00-04:00,139.24,139.24,139.24,139.24,139.24,0
2023-03-23 09:02:00-04:00,139.1,139.1,139.1,139.1,139.1,0
2023-03-23 09:09:00-04:00,139.11,139.11,139.1,139.1,139.1,0
2023-03-23 09:30:00-04:00,138.55999755859375,139.07000732421875,138.55999755859375,138.77999877929688,138.77999877929688,14112
2023-03-23 09:31:00-04:00,138.5399932861328,138.5500030517578,138.41000366210938,138.5500030517578,138.5500030517578,1574
2023-03-23 09:32:00-04:00,138.2050018310547,138.3800048828125,138.05999755859375,138.33999633789062,138.33999633789062,2817
2023-03-23 09:33:00-04:00,138.39999389648438,138.39999389648438,138.39999389648438,138.39999389648438,138.39999389648438,690
2023-03-23 09:34:00-04:00,138.4199981689453,138.4250030517578,138.4199981689453,138.4199981689453,138.4199981689453,1001
2023-03-23 09:35:00-04:00,138.50999450683594,138.50999450683594,138.50999450683594,138.50999450683594,138.50999450683594,737
2023-03-23 09:37:00-04:00,138.36000061035156,138.36000061035156,138.27999877929688,138.27999877929688,138.27999877929688,599
2023-03-23 09:38:00-04:00,138.28500366210938,138.3300018310547,138.28500366210938,138.32000732421875,138.32000732421875,981
2023-03-23 09:39:00-04:00,138.2899932861328,138.42999267578125,138.21499633789062,138.30999755859375,138.30999755859375,2414
2023-03-23 09:40:00-04:00,138.19000244140625,138.23379516601562,138.11000061035156,138.16000366210938,138.16000366210938,1737
