,Current Time,Price,Moving Average,Action
0,19:22:10,151.56625366210938,151.72485,BUY
1,19:22:10,151.3750038146973,151.61017,BUY
2,19:22:10,151.4912452697754,151.574,BUY
3,19:22:10,151.36000061035156,151.51226,BUY
4,19:22:10,151.39999389648438,151.48107,BUY
5,19:22:10,151.3000030517578,151.43213,BUY
6,19:22:10,151.4650001525879,151.44084,SELL
7,19:22:10,151.59250259399414,151.59329,BUY
8,19:22:10,151.48749542236328,151.56673,BUY
9,19:22:10,151.6512451171875,151.58793,SELL
10,19:22:10,151.50790405273438,151.56787,BUY
11,19:22:10,151.34124755859375,151.51111,BUY
12,19:22:10,151.39007568359375,151.48081,BUY
13,19:22:10,151.26384735107422,151.42652,BUY
14,19:22:10,151.3025016784668,151.39549,BUY
15,19:22:10,151.24250411987305,151.35722,BUY
16,19:22:10,151.30750274658203,151.34479,BUY
17,19:22:10,151.25875091552734,151.32327,BUY
18,19:22:10,151.35249710083008,151.33058,SELL
19,19:22:10,151.44750213623047,151.44968,BUY
20,19:22:10,151.4150047302246,151.44101,BUY
21,19:22:10,151.27000045776367,151.39826,BUY
22,19:22:10,151.31000518798828,151.37619,BUY
23,19:22:10,151.3400001525879,151.36714,BUY
24,19:22:10,151.36125564575195,151.36567,BUY
25,19:22:10,151.40065002441406,151.37442,SELL
26,19:22:10,151.32250213623047,151.36144,BUY
27,19:22:10,151.4749984741211,151.38983,SELL
28,19:22:10,151.5775032043457,151.58255,BUY
29,19:22:10,151.65750122070312,151.60129,SELL
30,19:22:10,151.66048049926758,151.69163,BUY
31,19:22:10,151.75875091552734,151.70841,SELL
32,19:22:10,151.67074584960938,151.70257,BUY
33,19:22:10,151.6525001525879,151.69005,BUY
34,19:22:10,151.7900047302246,151.71504,SELL
35,19:22:10,151.8450050354004,151.86338,BUY
36,19:22:10,151.86749649047852,151.86441,SELL
37,19:22:10,151.84750366210938,151.86018,BUY
38,19:22:10,151.84000396728516,151.85514,BUY
39,19:22:10,151.90800094604492,151.86835,SELL
40,19:22:10,152.5749969482422,152.57862,BUY
41,19:22:10,152.58499908447266,152.58021,SELL
42,19:22:10,152.52000427246094,152.57011,BUY
43,19:22:10,152.5560760498047,152.5666,BUY
44,19:22:10,152.57850646972656,152.56958,SELL
45,19:22:10,152.50875091552734,152.57244,BUY
46,19:22:10,152.48500061035156,152.55058,BUY
47,19:22:10,152.53750610351562,152.54731,BUY
48,19:22:10,152.52540588378906,152.54183,BUY
49,19:22:10,152.55559921264648,152.54528,SELL
50,19:22:10,152.55750274658203,152.57065,BUY
51,19:22:10,152.5625038146973,152.56862,BUY
52,19:22:10,152.55624389648438,152.56552,BUY
53,19:22:10,152.5057487487793,152.55058,BUY
54,19:22:10,152.4674949645996,152.52981,BUY
55,19:22:10,152.42999649047852,152.50486,BUY
56,19:22:10,152.30249786376953,152.45427,BUY
57,19:22:10,152.34597778320312,152.42719,BUY
58,19:22:10,152.4252700805664,152.42671,BUY
59,19:22:10,152.47999572753906,152.44003,SELL
60,19:22:10,152.48125076293945,152.54258,BUY
61,19:22:10,152.4999961853027,152.53193,BUY
62,19:22:10,152.57195663452148,152.54194,SELL
63,19:22:10,152.8275032043457,152.83924,BUY
64,19:22:10,152.80999755859375,152.83193,BUY
65,19:22:10,152.70000076293945,152.79895,BUY
66,19:22:10,152.70232772827148,152.77479,BUY
67,19:22:10,152.71249771118164,152.75922,BUY
68,19:22:10,152.75874710083008,152.7591,BUY
69,19:22:10,152.7899932861328,152.76682,SELL
70,19:22:10,152.7899932861328,152.81542,BUY
71,19:22:10,152.77999877929688,152.80657,BUY
72,19:22:10,152.76499938964844,152.79617,BUY
73,19:22:10,152.73712539672852,152.78141,BUY
74,19:22:10,152.77499389648438,152.77981,BUY
75,19:22:10,152.78000259399414,152.77986,SELL
76,19:22:10,152.7100067138672,152.76239,BUY
77,19:22:10,152.71747589111328,152.75116,BUY
78,19:22:10,152.69499588012695,152.73712,BUY
79,19:22:10,152.5824966430664,152.69847,BUY
80,19:22:10,152.46000289916992,152.63885,BUY
81,19:22:10,152.47124862670898,152.59695,BUY
82,19:22:10,152.61000442504883,152.60021,SELL
83,19:22:10,152.63000106811523,152.65623,BUY
84,19:22:10,152.7050018310547,152.66843,SELL
85,19:22:10,152.6449966430664,152.69684,BUY
86,19:22:10,152.6025047302246,152.67326,BUY
87,19:22:10,152.6199951171875,152.65994,BUY
88,19:22:10,152.5637435913086,152.63589,BUY
89,19:22:10,152.56000137329102,152.61692,BUY
90,19:22:10,152.45249557495117,152.57581,BUY
91,19:22:10,152.36000442504883,152.52186,BUY
92,19:22:10,152.3849983215332,152.48765,BUY
93,19:22:10,152.47000122070312,152.48323,BUY
94,19:22:10,152.4895248413086,152.48481,SELL
95,19:22:10,152.38999938964844,152.46111,BUY
96,19:22:10,152.28250122070312,152.41645,BUY
97,19:22:10,152.2775001525879,152.38172,BUY
98,19:22:10,152.35499954223633,152.37504,BUY
99,19:22:10,152.33999633789062,152.36628,BUY
100,19:22:10,152.3125,152.35283,BUY
101,19:22:10,152.25749969482422,152.329,BUY
102,19:22:10,152.31750106811523,152.32612,BUY
103,19:22:10,152.3390007019043,152.32934,SELL
104,19:22:10,152.30750274658203,152.32388,BUY
105,19:22:10,152.23749923706055,152.30229,BUY
106,19:22:10,152.22999572753906,152.28421,BUY
107,19:22:10,152.22750091552734,152.27004,BUY
108,19:22:10,152.2150001525879,152.25628,BUY
109,19:22:10,152.21249771118164,152.24533,BUY
110,19:22:10,152.20499801635742,152.23525,BUY
