Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-23 07:00:00-04:00,113.6,113.6,113.5,113.55,113.55,0
2023-03-23 07:12:00-04:00,114.49,114.49,114.49,114.49,114.49,0
2023-03-23 07:15:00-04:00,114.49,114.5,114.49,114.5,114.5,0
2023-03-23 07:18:00-04:00,114.8,114.81,114.8,114.8,114.8,0
2023-03-23 07:19:00-04:00,114.8,114.8,114.8,114.8,114.8,0
2023-03-23 07:26:00-04:00,115.0,115.0,115.0,115.0,115.0,0
2023-03-23 07:44:00-04:00,114.5,114.5,114.5,114.5,114.5,0
2023-03-23 07:54:00-04:00,114.5,114.5,114.5,114.5,114.5,0
2023-03-23 08:00:00-04:00,114.5,117.47,114.5,117.47,117.47,0
2023-03-23 08:05:00-04:00,114.05,114.05,114.05,114.05,114.05,0
2023-03-23 08:16:00-04:00,114.05,116.5,114.05,116.5,116.5,0
2023-03-23 08:21:00-04:00,114.95,114.95,114.06,114.07,114.07,0
2023-03-23 08:34:00-04:00,115.4,115.4,115.4,115.4,115.4,0
2023-03-23 08:35:00-04:00,115.4,115.4,115.4,115.4,115.4,0
2023-03-23 08:36:00-04:00,114.07,114.08,114.07,114.08,114.08,0
2023-03-23 08:37:00-04:00,114.08,114.08,114.08,114.08,114.08,0
2023-03-23 08:50:00-04:00,114.08,114.08,114.08,114.08,114.08,0
2023-03-23 08:56:00-04:00,114.07,114.08,114.07,114.08,114.08,0
2023-03-23 08:59:00-04:00,114.08,114.08,114.08,114.08,114.08,0
2023-03-23 09:04:00-04:00,113.7,113.7,113.7,113.7,113.7,0
2023-03-23 09:09:00-04:00,114.5,114.5,114.5,114.5,114.5,0
2023-03-23 09:30:00-04:00,113.80000305175781,113.91500091552734,113.80000305175781,113.91500091552734,113.91500091552734,20740
2023-03-23 09:31:00-04:00,114.21990203857422,114.22000122070312,113.9800033569336,114.08000183105469,114.08000183105469,3316
2023-03-23 09:32:00-04:00,114.17720031738281,114.17720031738281,113.9000015258789,113.90499877929688,113.90499877929688,7732
2023-03-23 09:33:00-04:00,113.98999786376953,114.16000366210938,113.91999816894531,114.16000366210938,114.16000366210938,3325
2023-03-23 09:34:00-04:00,114.125,114.125,113.87000274658203,113.91179656982422,113.91179656982422,1952
2023-03-23 09:35:00-04:00,113.83999633789062,113.86000061035156,113.40010070800781,113.4749984741211,113.4749984741211,8996
2023-03-23 09:36:00-04:00,113.4749984741211,113.69000244140625,113.4749984741211,113.55999755859375,113.55999755859375,5767
2023-03-23 09:37:00-04:00,113.63500213623047,114.0,113.63500213623047,114.0,114.0,4144
2023-03-23 09:38:00-04:00,113.9749984741211,114.0199966430664,113.83000183105469,113.92500305175781,113.92500305175781,3743
2023-03-23 09:39:00-04:00,113.86000061035156,113.93499755859375,113.80999755859375,113.80999755859375,113.80999755859375,1743
2023-03-23 09:40:00-04:00,113.80500030517578,113.86530303955078,113.72550201416016,113.80000305175781,113.80000305175781,1521
2023-03-23 09:41:00-04:00,113.80999755859375,113.93000030517578,113.80999755859375,113.93000030517578,113.93000030517578,3082
2023-03-23 09:42:00-04:00,113.97000122070312,114.12999725341797,113.97000122070312,114.12999725341797,114.12999725341797,1228
2023-03-23 09:43:00-04:00,114.0999984741211,114.19999694824219,113.94000244140625,114.00499725341797,114.00499725341797,6910
2023-03-23 09:44:00-04:00,113.97250366210938,114.0602035522461,113.88500213623047,113.94499969482422,113.94499969482422,4477
2023-03-23 09:45:00-04:00,114.0199966430664,114.05999755859375,113.9000015258789,113.9000015258789,113.9000015258789,6426
