,Datetime,Open,High,Low,Close,Adj Close,Volume,mean
0,2023-03-23 05:09:00-04:00,168.59,168.59,168.59,168.59,168.59,0,168.59
1,2023-03-23 05:33:00-04:00,168.45,168.45,168.45,168.45,168.45,0,168.45
2,2023-03-23 06:13:00-04:00,166.25,166.25,166.25,166.25,166.25,0,166.25
3,2023-03-23 06:21:00-04:00,168.0,168.0,168.0,168.0,168.0,0,168.0
4,2023-03-23 06:54:00-04:00,168.4,168.4,168.0,168.0,168.0,0,168.2
5,2023-03-23 07:00:00-04:00,167.01,167.01,167.01,167.01,167.01,0,167.01
6,2023-03-23 07:02:00-04:00,167.5,167.5,167.5,167.5,167.5,0,167.5
7,2023-03-23 07:05:00-04:00,167.55,167.55,167.55,167.55,167.55,0,167.55
8,2023-03-23 07:06:00-04:00,167.55,167.55,167.49,167.5,167.5,0,167.5225
9,2023-03-23 07:10:00-04:00,167.02,167.72,167.02,167.72,167.72,0,167.37
10,2023-03-23 07:14:00-04:00,167.7,167.7,167.7,167.7,167.7,0,167.7
11,2023-03-23 07:18:00-04:00,167.98,168.01,167.5,168.0,168.0,0,167.8725
12,2023-03-23 07:26:00-04:00,167.25,167.25,167.25,167.25,167.25,0,167.25
13,2023-03-23 07:27:00-04:00,167.49,167.5,167.49,167.5,167.5,0,167.495
14,2023-03-23 07:51:00-04:00,168.0,168.0,168.0,168.0,168.0,0,168.0
15,2023-03-23 07:56:00-04:00,167.52,167.52,167.52,167.52,167.52,0,167.52
16,2023-03-23 07:58:00-04:00,168.0,168.0,168.0,168.0,168.0,0,168.0
17,2023-03-23 08:00:00-04:00,166.2,168.48,166.2,168.26,168.26,0,167.28499999999997
18,2023-03-23 08:05:00-04:00,167.6,167.8,167.6,167.8,167.8,0,167.7
19,2023-03-23 08:06:00-04:00,168.215,168.215,168.215,168.215,168.215,0,168.215
20,2023-03-23 08:07:00-04:00,168.0,168.0,167.52,167.73,167.73,0,167.8125
21,2023-03-23 08:10:00-04:00,167.6,167.6,167.6,167.6,167.6,0,167.6
22,2023-03-23 08:11:00-04:00,167.6,167.87,167.6,167.87,167.87,0,167.735
23,2023-03-23 08:19:00-04:00,167.92,168.0,167.92,168.0,168.0,0,167.95999999999998
24,2023-03-23 08:31:00-04:00,168.0,168.0,168.0,168.0,168.0,0,168.0
25,2023-03-23 08:34:00-04:00,168.02,168.02,168.0,168.0,168.0,0,168.01
26,2023-03-23 08:37:00-04:00,168.0,168.0,168.0,168.0,168.0,0,168.0
27,2023-03-23 08:38:00-04:00,167.76,167.76,167.76,167.76,167.76,0,167.76
28,2023-03-23 08:39:00-04:00,167.76,167.76,167.76,167.76,167.76,0,167.76
29,2023-03-23 08:40:00-04:00,168.13,168.13,168.13,168.13,168.13,0,168.13
30,2023-03-23 08:41:00-04:00,168.0,168.0,168.0,168.0,168.0,0,168.0
31,2023-03-23 08:42:00-04:00,168.0,168.0,168.0,168.0,168.0,0,168.0
32,2023-03-23 08:45:00-04:00,167.76,167.76,167.76,167.76,167.76,0,167.76
33,2023-03-23 08:47:00-04:00,167.76,167.76,167.76,167.76,167.76,0,167.76
34,2023-03-23 08:48:00-04:00,168.0,168.0,168.0,168.0,168.0,0,168.0
35,2023-03-23 08:49:00-04:00,168.0,168.0,168.0,168.0,168.0,0,168.0
36,2023-03-23 08:51:00-04:00,168.0,168.43,168.0,168.43,168.43,0,168.215
37,2023-03-23 08:52:00-04:00,167.8,167.8,167.8,167.8,167.8,0,167.8
38,2023-03-23 08:59:00-04:00,168.22,168.22,168.22,168.22,168.22,0,168.22
39,2023-03-23 09:02:00-04:00,168.25,168.25,168.25,168.25,168.25,0,168.25
40,2023-03-23 09:04:00-04:00,168.43,168.43,168.22,168.22,168.22,0,168.32500000000002
41,2023-03-23 09:05:00-04:00,168.22,168.22,167.76,167.76,167.76,0,167.99
42,2023-03-23 09:07:00-04:00,168.73,168.73,168.73,168.73,168.73,0,168.73
43,2023-03-23 09:12:00-04:00,168.73,168.73,168.73,168.73,168.73,0,168.73
44,2023-03-23 09:30:00-04:00,168.32000732421875,169.94000244140625,168.32000732421875,169.4199981689453,169.4199981689453,57124,169.00000381469727
45,2023-03-23 09:31:00-04:00,169.22000122070312,169.28199768066406,168.27999877929688,168.27999877929688,168.27999877929688,28968,168.76549911499023
46,2023-03-23 09:32:00-04:00,168.27000427246094,168.27000427246094,167.78900146484375,167.88999938964844,167.88999938964844,10335,168.05475234985352
47,2023-03-23 09:33:00-04:00,167.83999633789062,168.4600067138672,167.83999633789062,168.33999633789062,168.33999633789062,4864,168.11999893188477
48,2023-03-23 09:34:00-04:00,168.4199981689453,168.48089599609375,168.1300048828125,168.17999267578125,168.17999267578125,4026,168.3027229309082
49,2023-03-23 09:35:00-04:00,168.36000061035156,168.61500549316406,168.25999450683594,168.25999450683594,168.25999450683594,5475,168.37374877929688
50,2023-03-23 09:36:00-04:00,168.17999267578125,168.50999450683594,168.1300048828125,168.485107421875,168.485107421875,5732,168.32627487182617
51,2023-03-23 09:37:00-04:00,168.35000610351562,168.41000366210938,168.1699981689453,168.1699981689453,168.1699981689453,4356,168.2750015258789
52,2023-03-23 09:38:00-04:00,168.2899932861328,168.3000030517578,168.04010009765625,168.18499755859375,168.18499755859375,2353,168.20377349853516
53,2023-03-23 09:39:00-04:00,168.0449981689453,168.1699981689453,167.8699951171875,168.1027069091797,168.1027069091797,4568,168.04692459106445
54,2023-03-23 09:40:00-04:00,168.1999969482422,168.3300018310547,167.96009826660156,168.0749969482422,168.0749969482422,18521,168.14127349853516
55,2023-03-23 09:41:00-04:00,168.22000122070312,168.22000122070312,167.75999450683594,167.85000610351562,167.85000610351562,4518,168.01250076293945
56,2023-03-23 09:42:00-04:00,167.75,167.75,167.36500549316406,167.4949951171875,167.4949951171875,3015,167.5900001525879
57,2023-03-23 09:43:00-04:00,167.55999755859375,168.05999755859375,167.53250122070312,167.80999755859375,167.80999755859375,17211,167.7406234741211
58,2023-03-23 09:44:00-04:00,167.85499572753906,167.85499572753906,167.69000244140625,167.75999450683594,167.75999450683594,2158,167.78999710083008
59,2023-03-23 09:45:00-04:00,167.7899932861328,167.7899932861328,167.64999389648438,167.66000366210938,167.66000366210938,1732,167.72249603271484
60,2023-03-23 09:46:00-04:00,167.80999755859375,167.9149932861328,167.6699981689453,167.83999633789062,167.83999633789062,3150,167.80874633789062
61,2023-03-23 09:47:00-04:00,167.69000244140625,167.9199981689453,167.41000366210938,167.41000366210938,167.41000366210938,7215,167.60750198364258
62,2023-03-23 09:48:00-04:00,167.3000030517578,167.40530395507812,167.2899932861328,167.39999389648438,167.39999389648438,2255,167.34882354736328
63,2023-03-23 09:49:00-04:00,167.49000549316406,167.6699981689453,167.4149932861328,167.6699981689453,167.6699981689453,4098,167.56124877929688
64,2023-03-23 09:50:00-04:00,167.58999633789062,167.6699981689453,167.4499969482422,167.52999877929688,167.52999877929688,2113,167.55999755859375
65,2023-03-23 09:51:00-04:00,167.44000244140625,167.52000427246094,167.30999755859375,167.5032958984375,167.5032958984375,2106,167.4433250427246
66,2023-03-23 09:52:00-04:00,167.55999755859375,167.67999267578125,167.5,167.50999450683594,167.50999450683594,3633,167.56249618530273
67,2023-03-23 09:53:00-04:00,167.72509765625,167.77999877929688,167.57000732421875,167.57000732421875,167.57000732421875,1117,167.6612777709961
68,2023-03-23 09:54:00-04:00,167.61000061035156,167.77000427246094,167.61000061035156,167.6300048828125,167.6300048828125,2740,167.65500259399414
69,2023-03-23 09:55:00-04:00,167.66000366210938,167.86000061035156,167.66000366210938,167.8000030517578,167.8000030517578,9943,167.74500274658203
70,2023-03-23 09:56:00-04:00,167.8000030517578,168.1999969482422,167.8000030517578,168.02479553222656,168.02479553222656,11674,167.9561996459961
71,2023-03-23 09:57:00-04:00,168.19000244140625,168.3699951171875,168.16000366210938,168.2899932861328,168.2899932861328,8867,168.25249862670898
72,2023-03-23 09:58:00-04:00,168.2100067138672,168.30999755859375,168.1300048828125,168.1300048828125,168.1300048828125,7896,168.19500350952148
73,2023-03-23 09:59:00-04:00,168.2220001220703,168.3300018310547,168.07000732421875,168.19000244140625,168.19000244140625,5892,168.2030029296875
74,2023-03-23 10:00:00-04:00,168.27000427246094,168.4600067138672,168.25,168.39999389648438,168.39999389648438,3923,168.34500122070312
75,2023-03-23 10:01:00-04:00,168.40499877929688,168.5800018310547,168.3300018310547,168.5800018310547,168.5800018310547,8210,168.47375106811523
76,2023-03-23 10:02:00-04:00,168.61300659179688,168.61300659179688,168.4600067138672,168.5449981689453,168.5449981689453,3032,168.55775451660156
77,2023-03-23 10:03:00-04:00,168.47000122070312,168.5800018310547,168.44000244140625,168.50990295410156,168.50990295410156,10037,168.4999771118164
78,2023-03-23 10:04:00-04:00,168.50999450683594,168.50999450683594,168.13999938964844,168.2949981689453,168.2949981689453,9026,168.3637466430664
79,2023-03-23 10:05:00-04:00,168.2899932861328,168.35000610351562,168.19000244140625,168.19500732421875,168.19500732421875,2074,168.25625228881836
80,2023-03-23 10:06:00-04:00,168.27999877929688,168.27999877929688,167.83999633789062,167.97000122070312,167.97000122070312,9943,168.09249877929688
81,2023-03-23 10:07:00-04:00,167.91000366210938,168.00399780273438,167.91000366210938,167.9250030517578,167.9250030517578,1481,167.93725204467773
82,2023-03-23 10:08:00-04:00,167.9600067138672,168.02000427246094,167.88499450683594,167.90499877929688,167.90499877929688,4032,167.94250106811523
83,2023-03-23 10:09:00-04:00,167.8800048828125,167.97999572753906,167.82000732421875,167.86500549316406,167.86500549316406,4970,167.8862533569336
84,2023-03-23 10:10:00-04:00,168.0,168.3000030517578,168.0,168.3000030517578,168.3000030517578,11875,168.1500015258789
85,2023-03-23 10:11:00-04:00,168.3699951171875,168.3699951171875,168.16000366210938,168.2899932861328,168.2899932861328,8541,168.2974967956543
86,2023-03-23 10:12:00-04:00,168.22999572753906,168.27999877929688,168.00999450683594,168.07000732421875,168.07000732421875,5927,168.14749908447266
87,2023-03-23 10:13:00-04:00,168.07000732421875,168.3300018310547,168.05349731445312,168.11500549316406,168.11500549316406,16103,168.14212799072266
88,2023-03-23 10:14:00-04:00,168.1199951171875,168.2100067138672,168.08999633789062,168.08999633789062,168.08999633789062,3103,168.12749862670898
89,2023-03-23 10:15:00-04:00,168.08999633789062,168.1300048828125,167.9573974609375,167.9573974609375,167.9573974609375,10581,168.03369903564453
90,2023-03-23 10:16:00-04:00,168.00999450683594,168.08999633789062,167.94000244140625,168.07000732421875,168.07000732421875,7826,168.0275001525879
91,2023-03-23 10:17:00-04:00,168.08999633789062,168.19000244140625,167.94000244140625,168.09500122070312,168.09500122070312,10330,168.07875061035156
92,2023-03-23 10:18:00-04:00,168.11000061035156,168.11000061035156,167.94000244140625,168.0749969482422,168.0749969482422,6879,168.0587501525879
93,2023-03-23 10:19:00-04:00,168.01499938964844,168.22000122070312,168.0,168.1300048828125,168.1300048828125,67131,168.09125137329102
94,2023-03-23 10:20:00-04:00,168.1300048828125,168.1999969482422,168.1300048828125,168.1300048828125,168.1300048828125,4997,168.14750289916992
95,2023-03-23 10:21:00-04:00,168.1300048828125,168.1999969482422,167.6750030517578,167.6750030517578,167.6750030517578,7766,167.92000198364258
96,2023-03-23 10:22:00-04:00,167.6750030517578,167.77000427246094,167.59010314941406,167.6999969482422,167.6999969482422,5437,167.68377685546875
97,2023-03-23 10:23:00-04:00,167.6999969482422,167.88999938964844,167.6999969482422,167.82000732421875,167.82000732421875,6194,167.7775001525879
98,2023-03-23 10:24:00-04:00,167.82000732421875,168.0749969482422,167.7100067138672,168.0749969482422,168.0749969482422,12398,167.92000198364258
99,2023-03-23 10:25:00-04:00,168.05999755859375,168.6300048828125,168.0050048828125,168.6300048828125,168.6300048828125,7572,168.3312530517578
100,2023-03-23 10:26:00-04:00,168.67999267578125,168.85499572753906,168.52000427246094,168.5399932861328,168.5399932861328,9897,168.64874649047852
101,2023-03-23 10:27:00-04:00,168.5399932861328,168.60000610351562,168.3699951171875,168.4824981689453,168.4824981689453,11814,168.4981231689453
102,2023-03-23 10:28:00-04:00,168.58999633789062,168.6999969482422,168.3699951171875,168.56500244140625,168.56500244140625,11425,168.55624771118164
103,2023-03-23 10:29:00-04:00,168.49000549316406,168.49000549316406,168.3699951171875,168.375,168.375,1886,168.4312515258789
104,2023-03-23 10:30:00-04:00,168.30999755859375,168.35960388183594,168.0500030517578,168.0847930908203,168.0847930908203,8205,168.20109939575195
105,2023-03-23 10:31:00-04:00,168.02999877929688,168.08999633789062,167.94500732421875,168.0399932861328,168.0399932861328,5427,168.02624893188477
106,2023-03-23 10:32:00-04:00,167.9600067138672,168.0399932861328,167.8000030517578,168.0399932861328,168.0399932861328,34405,167.95999908447266
107,2023-03-23 10:33:00-04:00,168.14999389648438,168.25999450683594,167.9499969482422,167.96499633789062,167.96499633789062,6280,168.08124542236328
108,2023-03-23 10:34:00-04:00,168.02499389648438,168.3249969482422,168.0,168.3249969482422,168.3249969482422,6087,168.1687469482422
109,2023-03-23 10:35:00-04:00,168.2949981689453,168.49000549316406,168.2949981689453,168.32000732421875,168.32000732421875,3496,168.35000228881836
110,2023-03-23 10:36:00-04:00,168.32000732421875,168.4600067138672,168.30999755859375,168.32000732421875,168.32000732421875,9175,168.3525047302246
111,2023-03-23 10:37:00-04:00,168.30999755859375,168.38999938964844,168.25,168.33999633789062,168.33999633789062,1965,168.3224983215332
112,2023-03-23 10:38:00-04:00,168.33999633789062,168.34500122070312,168.16000366210938,168.2100067138672,168.2100067138672,4715,168.26375198364258
113,2023-03-23 10:39:00-04:00,168.1699981689453,168.30499267578125,168.11500549316406,168.30499267578125,168.30499267578125,5643,168.22374725341797
114,2023-03-23 10:40:00-04:00,168.3300018310547,168.47999572753906,168.26499938964844,168.44000244140625,168.44000244140625,2153,168.3787498474121
115,2023-03-23 10:41:00-04:00,168.3699951171875,168.375,168.27999877929688,168.375,168.375,3612,168.3499984741211
116,2023-03-23 10:42:00-04:00,168.42999267578125,168.69000244140625,168.375,168.69000244140625,168.69000244140625,10950,168.54624938964844
117,2023-03-23 10:43:00-04:00,168.76499938964844,169.07000732421875,168.7100067138672,169.07000732421875,169.07000732421875,23216,168.90375518798828
118,2023-03-23 10:44:00-04:00,168.97000122070312,169.13999938964844,168.91000366210938,169.13999938964844,169.13999938964844,7143,169.04000091552734
119,2023-03-23 10:45:00-04:00,169.19000244140625,169.42999267578125,169.13999938964844,169.4199981689453,169.4199981689453,14695,169.2949981689453
120,2023-03-23 10:46:00-04:00,169.42999267578125,169.74000549316406,169.4199981689453,169.61000061035156,169.61000061035156,8503,169.54999923706055
121,2023-03-23 10:47:00-04:00,169.50999450683594,169.77999877929688,169.3699951171875,169.77999877929688,169.77999877929688,8692,169.6099967956543
122,2023-03-23 10:48:00-04:00,169.7899932861328,169.93499755859375,169.6999969482422,169.88499450683594,169.88499450683594,5951,169.82749557495117
123,2023-03-23 10:49:00-04:00,169.94000244140625,170.35000610351562,169.89999389648438,170.35000610351562,170.35000610351562,22347,170.13500213623047
124,2023-03-23 10:50:00-04:00,170.34500122070312,170.5,170.22000122070312,170.27999877929688,170.27999877929688,33615,170.33625030517578
125,2023-03-23 10:51:00-04:00,170.35000610351562,170.4949951171875,170.26499938964844,170.4600067138672,170.4600067138672,13716,170.3925018310547
126,2023-03-23 10:52:00-04:00,170.4149932861328,170.5,170.2899932861328,170.32000732421875,170.32000732421875,8787,170.3812484741211
127,2023-03-23 10:53:00-04:00,170.36000061035156,170.50999450683594,170.36000061035156,170.4600067138672,170.4600067138672,5625,170.42250061035156
128,2023-03-23 10:54:00-04:00,170.46499633789062,170.85000610351562,170.46499633789062,170.69000244140625,170.69000244140625,19713,170.61750030517578
129,2023-03-23 10:55:00-04:00,170.74000549316406,170.83999633789062,170.69000244140625,170.76499938964844,170.76499938964844,6981,170.75875091552734
130,2023-03-23 10:56:00-04:00,170.8350067138672,170.94000244140625,170.57000732421875,170.6699981689453,170.6699981689453,10734,170.75375366210938
131,2023-03-23 10:57:00-04:00,170.67999267578125,170.9250030517578,170.66650390625,170.8300018310547,170.8300018310547,11656,170.77537536621094
132,2023-03-23 10:58:00-04:00,170.60000610351562,170.60000610351562,170.60000610351562,170.60000610351562,170.60000610351562,11863,170.60000610351562
133,2023-03-23 10:59:00-04:00,170.69000244140625,170.69000244140625,170.3300018310547,170.41000366210938,170.41000366210938,11523,170.53000259399414
134,2023-03-23 11:00:00-04:00,170.39999389648438,170.80999755859375,170.3699951171875,170.73500061035156,170.73500061035156,9233,170.5787467956543
135,2023-03-23 11:01:00-04:00,170.77000427246094,170.98500061035156,170.66000366210938,170.87989807128906,170.87989807128906,5242,170.82372665405273
136,2023-03-23 11:02:00-04:00,170.91000366210938,171.05999755859375,170.66000366210938,170.77999877929688,170.77999877929688,6510,170.85250091552734
137,2023-03-23 11:03:00-04:00,170.72000122070312,170.75,170.66000366210938,170.75,170.75,616,170.72000122070312
138,2023-03-23 11:04:00-04:00,170.74000549316406,170.77999877929688,170.5449981689453,170.6199951171875,170.6199951171875,7275,170.67124938964844
139,2023-03-23 11:05:00-04:00,170.69000244140625,170.6999969482422,170.49000549316406,170.64999389648438,170.64999389648438,8885,170.63249969482422
140,2023-03-23 11:06:00-04:00,170.61000061035156,170.91000366210938,170.52000427246094,170.91000366210938,170.91000366210938,4048,170.7375030517578
141,2023-03-23 11:07:00-04:00,170.97999572753906,171.1999969482422,170.97999572753906,171.19000244140625,171.19000244140625,6786,171.08749771118164
142,2023-03-23 11:08:00-04:00,171.19000244140625,171.3300018310547,171.17999267578125,171.22000122070312,171.22000122070312,9868,171.22999954223633
143,2023-03-23 11:09:00-04:00,171.27999877929688,171.2899932861328,171.16250610351562,171.22000122070312,171.22000122070312,9102,171.2381248474121
144,2023-03-23 11:10:00-04:00,171.22000122070312,171.44000244140625,171.22000122070312,171.42999267578125,171.42999267578125,7857,171.32749938964844
145,2023-03-23 11:11:00-04:00,171.30999755859375,171.44000244140625,171.05999755859375,171.1999969482422,171.1999969482422,61659,171.25249862670898
146,2023-03-23 11:12:00-04:00,171.2050018310547,171.2050018310547,171.05999755859375,171.08999633789062,171.08999633789062,8936,171.13999938964844
147,2023-03-23 11:13:00-04:00,171.11000061035156,171.30999755859375,171.11000061035156,171.19749450683594,171.19749450683594,6836,171.1818733215332
148,2023-03-23 11:14:00-04:00,171.10000610351562,171.21029663085938,171.02850341796875,171.1999053955078,171.1999053955078,4449,171.1346778869629
149,2023-03-23 11:15:00-04:00,171.10000610351562,171.10000610351562,170.6999969482422,170.77000427246094,170.77000427246094,4989,170.9175033569336
150,2023-03-23 11:16:00-04:00,170.58999633789062,170.60989379882812,170.25999450683594,170.25999450683594,170.25999450683594,2859,170.42996978759766
151,2023-03-23 11:17:00-04:00,170.34500122070312,170.41000366210938,170.24000549316406,170.2707061767578,170.2707061767578,3767,170.3164291381836
152,2023-03-23 11:18:00-04:00,170.19000244140625,170.19000244140625,170.00999450683594,170.00999450683594,170.00999450683594,1549,170.0999984741211
153,2023-03-23 11:19:00-04:00,170.0749969482422,170.2698974609375,170.00999450683594,170.13999938964844,170.13999938964844,13286,170.12372207641602
154,2023-03-23 11:20:00-04:00,170.10499572753906,170.33399963378906,170.10499572753906,170.33399963378906,170.33399963378906,4709,170.21949768066406
155,2023-03-23 11:21:00-04:00,170.11000061035156,170.11000061035156,169.86000061035156,169.86000061035156,169.86000061035156,5540,169.98500061035156
156,2023-03-23 11:22:00-04:00,169.9499969482422,169.99000549316406,169.89999389648438,169.89999389648438,169.89999389648438,2868,169.93499755859375
157,2023-03-23 11:23:00-04:00,169.91000366210938,170.0800018310547,169.88999938964844,170.0800018310547,170.0800018310547,10067,169.9900016784668
158,2023-03-23 11:24:00-04:00,170.0,170.0399932861328,169.89999389648438,169.9949951171875,169.9949951171875,4603,169.98374557495117
