,Price 0,Price 1,Price 2,Price 3,Price 4,Price 1 From Price 0,Price 2 From Price 0,Price 3 From Price 0,Price 4 From Price 0
40,31.4075,31.395000000000003,31.442500000000003,31.4375,31.4275,-0.012499999999995737,0.035000000000003695,0.030000000000001137,0.019999999999999574
41,31.395000000000003,31.442500000000003,31.4375,31.4275,31.445,0.04749999999999943,0.042499999999996874,0.03249999999999531,0.04999999999999716
42,31.442500000000003,31.4375,31.4275,31.445,31.5525,-0.005000000000002558,-0.015000000000004121,0.0024999999999977263,0.10999999999999588
43,31.4375,31.4275,31.445,31.5525,31.637500000000003,-0.010000000000001563,0.007500000000000284,0.11499999999999844,0.20000000000000284
44,31.4275,31.445,31.5525,31.637500000000003,31.81,0.017500000000001847,0.125,0.2100000000000044,0.3825000000000003
45,31.445,31.5525,31.637500000000003,31.81,31.89,0.10749999999999815,0.19250000000000256,0.36499999999999844,0.4450000000000003
46,31.602500000000003,31.355,31.385,31.34,31.24,-0.24750000000000227,-0.21750000000000114,-0.26250000000000284,-0.36250000000000426
47,31.355,31.385,31.34,31.24,31.2275,0.030000000000001137,-0.015000000000000568,-0.11500000000000199,-0.12750000000000128
48,31.385,31.34,31.24,31.2275,31.17,-0.045000000000001705,-0.14500000000000313,-0.15750000000000242,-0.21499999999999986
49,31.34,31.24,31.2275,31.17,31.040000000000003,-0.10000000000000142,-0.11250000000000071,-0.16999999999999815,-0.29999999999999716
50,31.24,31.2275,31.17,31.040000000000003,31.0,-0.01249999999999929,-0.06999999999999673,-0.19999999999999574,-0.23999999999999844
51,31.2275,31.17,31.040000000000003,31.0,31.0925,-0.05749999999999744,-0.18749999999999645,-0.22749999999999915,-0.134999999999998
52,31.17,31.040000000000003,31.0,31.0925,31.1,-0.129999999999999,-0.1700000000000017,-0.07750000000000057,-0.07000000000000028
53,31.040000000000003,31.0,31.0925,31.1,31.1075,-0.0400000000000027,0.05249999999999844,0.05999999999999872,0.067499999999999
54,31.0,31.0925,31.1,31.1075,31.14,0.09250000000000114,0.10000000000000142,0.1075000000000017,0.14000000000000057
55,31.0925,31.1,31.1075,31.14,31.0725,0.007500000000000284,0.015000000000000568,0.04749999999999943,-0.019999999999999574
56,31.1,31.1075,31.14,31.0725,31.04,0.007500000000000284,0.03999999999999915,-0.027499999999999858,-0.060000000000002274
57,31.1075,31.14,31.0725,31.04,31.0225,0.03249999999999886,-0.03500000000000014,-0.06750000000000256,-0.08500000000000085
58,31.14,31.0725,31.04,31.0225,31.035,-0.067499999999999,-0.10000000000000142,-0.11749999999999972,-0.10500000000000043
59,31.0725,31.04,31.0225,31.035,31.03,-0.032500000000002416,-0.05000000000000071,-0.03750000000000142,-0.042500000000000426
60,31.04,31.0225,31.035,31.03,30.915,-0.017499999999998295,-0.004999999999999005,-0.00999999999999801,-0.125
61,31.0225,31.035,31.03,30.915,30.805,0.01249999999999929,0.007500000000000284,-0.1075000000000017,-0.21750000000000114
62,31.035,31.03,30.915,30.805,30.66,-0.004999999999999005,-0.120000000000001,-0.23000000000000043,-0.375
63,31.03,30.915,30.805,30.66,30.6425,-0.11500000000000199,-0.22500000000000142,-0.370000000000001,-0.38750000000000284
64,30.915,30.805,30.66,30.6425,30.700000000000003,-0.10999999999999943,-0.254999999999999,-0.27250000000000085,-0.2149999999999963
65,30.805,30.66,30.6425,30.700000000000003,30.6825,-0.14499999999999957,-0.16250000000000142,-0.10499999999999687,-0.12249999999999872
66,30.66,30.6425,30.700000000000003,30.6825,30.7075,-0.017500000000001847,0.0400000000000027,0.022500000000000853,0.04749999999999943
67,30.6425,30.700000000000003,30.6825,30.7075,30.705,0.05750000000000455,0.0400000000000027,0.06500000000000128,0.0625
68,30.700000000000003,30.6825,30.7075,30.705,30.695,-0.017500000000001847,0.0074999999999967315,0.0049999999999954525,-0.005000000000002558
69,30.6825,30.7075,30.705,30.695,30.6275,0.02499999999999858,0.0224999999999973,0.01249999999999929,-0.054999999999999716
70,30.7075,30.705,30.695,30.6275,30.5625,-0.002500000000001279,-0.01249999999999929,-0.0799999999999983,-0.14499999999999957
71,30.705,30.695,30.6275,30.5625,30.5325,-0.00999999999999801,-0.07749999999999702,-0.1424999999999983,-0.17249999999999943
72,30.695,30.6275,30.5625,30.5325,30.2925,-0.067499999999999,-0.13250000000000028,-0.16250000000000142,-0.40249999999999986
73,30.6275,30.5625,30.5325,30.2925,30.0825,-0.06500000000000128,-0.09500000000000242,-0.33500000000000085,-0.5450000000000017
74,30.5625,30.5325,30.2925,30.0825,30.1,-0.030000000000001137,-0.2699999999999996,-0.4800000000000004,-0.4624999999999986
75,30.5325,30.2925,30.0825,30.1,29.74,-0.23999999999999844,-0.4499999999999993,-0.43249999999999744,-0.7925000000000004
76,30.2925,30.0825,30.1,29.74,29.4575,-0.21000000000000085,-0.192499999999999,-0.552500000000002,-0.8350000000000009
77,30.0825,30.1,29.74,29.4575,29.2025,0.017500000000001847,-0.34250000000000114,-0.625,-0.879999999999999
78,30.1,29.74,29.4575,29.2025,29.1825,-0.360000000000003,-0.6425000000000018,-0.8975000000000009,-0.9175000000000004
79,29.74,29.4575,29.2025,29.1825,29.0625,-0.28249999999999886,-0.5374999999999979,-0.5574999999999974,-0.6774999999999984
80,29.4575,29.2025,29.1825,29.0625,29.095,-0.254999999999999,-0.2749999999999986,-0.3949999999999996,-0.3625000000000007
81,29.2025,29.1825,29.0625,29.095,29.18,-0.019999999999999574,-0.14000000000000057,-0.1075000000000017,-0.022500000000000853
82,29.1825,29.0625,29.095,29.18,29.2625,-0.120000000000001,-0.08750000000000213,-0.002500000000001279,0.0799999999999983
83,29.0625,29.095,29.18,29.2625,29.3925,0.03249999999999886,0.11749999999999972,0.1999999999999993,0.3299999999999983
84,29.095,29.18,29.2625,29.3925,29.4325,0.08500000000000085,0.16750000000000043,0.29749999999999943,0.33750000000000213
85,29.18,29.2625,29.3925,29.4325,29.3275,0.08249999999999957,0.21249999999999858,0.2525000000000013,0.14750000000000085
86,29.2625,29.3925,29.4325,29.3275,29.02,0.129999999999999,0.1700000000000017,0.06500000000000128,-0.24249999999999972
87,29.3925,29.4325,29.3275,29.02,28.7175,0.0400000000000027,-0.06499999999999773,-0.3724999999999987,-0.6749999999999972
88,29.4325,29.3275,29.02,28.7175,28.48,-0.10500000000000043,-0.4125000000000014,-0.7149999999999999,-0.9525000000000006
89,29.3275,29.02,28.7175,28.48,28.355,-0.307500000000001,-0.6099999999999994,-0.8475000000000001,-0.9725000000000001
90,29.02,28.7175,28.48,28.355,28.71,-0.30249999999999844,-0.5399999999999991,-0.6649999999999991,-0.3099999999999987
91,28.7175,28.48,28.355,28.71,29.045,-0.2375000000000007,-0.3625000000000007,-0.007500000000000284,0.32750000000000057
92,28.48,28.355,28.71,29.045,29.222500000000004,-0.125,0.23000000000000043,0.5650000000000013,0.7425000000000033
93,28.355,28.71,29.045,29.222500000000004,29.1725,0.3550000000000004,0.6900000000000013,0.8675000000000033,0.817499999999999
94,28.71,29.045,29.222500000000004,29.1725,29.125,0.33500000000000085,0.5125000000000028,0.4624999999999986,0.41499999999999915
95,29.04,28.91,29.0025,28.85,28.64,-0.129999999999999,-0.03749999999999787,-0.18999999999999773,-0.3999999999999986
96,28.91,29.0025,28.85,28.64,28.6875,0.09250000000000114,-0.05999999999999872,-0.2699999999999996,-0.22250000000000014
97,29.0025,28.85,28.64,28.6875,28.5175,-0.15249999999999986,-0.3625000000000007,-0.3150000000000013,-0.485000000000003
98,28.85,28.64,28.6875,28.5175,28.155,-0.21000000000000085,-0.16250000000000142,-0.3325000000000031,-0.6950000000000003
99,28.64,28.6875,28.5175,28.155,27.905,0.04749999999999943,-0.12250000000000227,-0.48499999999999943,-0.7349999999999994
100,28.6875,28.5175,28.155,27.905,27.8625,-0.1700000000000017,-0.5324999999999989,-0.7824999999999989,-0.8249999999999993
101,28.5175,28.155,27.905,27.8625,27.3875,-0.36249999999999716,-0.6124999999999972,-0.6549999999999976,-1.129999999999999
102,28.155,27.905,27.8625,27.3875,27.0625,-0.25,-0.2925000000000004,-0.7675000000000018,-1.0925000000000011
103,27.905,27.8625,27.3875,27.0625,27.07,-0.042500000000000426,-0.5175000000000018,-0.8425000000000011,-0.8350000000000009
104,27.8625,27.3875,27.0625,27.07,26.54,-0.4750000000000014,-0.8000000000000007,-0.7925000000000004,-1.3225000000000016
105,27.3875,27.0625,27.07,26.54,26.5275,-0.3249999999999993,-0.317499999999999,-0.8475000000000001,-0.8599999999999994
106,27.0625,27.07,26.54,26.5275,26.6875,0.007500000000000284,-0.5225000000000009,-0.5350000000000001,-0.375
107,27.07,26.54,26.5275,26.6875,26.5325,-0.5300000000000011,-0.5425000000000004,-0.3825000000000003,-0.5375000000000014
108,26.54,26.5275,26.6875,26.5325,26.3025,-0.01249999999999929,0.14750000000000085,-0.007500000000000284,-0.2375000000000007
109,26.5275,26.6875,26.5325,26.3025,26.2,0.16000000000000014,0.004999999999999005,-0.22500000000000142,-0.32750000000000057
110,26.6875,26.5325,26.3025,26.2,26.1925,-0.15500000000000114,-0.38500000000000156,-0.4875000000000007,-0.495000000000001
111,26.5325,26.3025,26.2,26.1925,26.457500000000003,-0.23000000000000043,-0.3324999999999996,-0.33999999999999986,-0.07499999999999574
112,26.3025,26.2,26.1925,26.457500000000003,26.3575,-0.10249999999999915,-0.10999999999999943,0.1550000000000047,0.05500000000000327
113,26.2,26.1925,26.457500000000003,26.3575,25.880000000000003,-0.007500000000000284,0.25750000000000384,0.15750000000000242,-0.31999999999999673
114,26.1925,26.457500000000003,26.3575,25.880000000000003,25.83,0.2650000000000041,0.1650000000000027,-0.31249999999999645,-0.3625000000000007
115,26.457500000000003,26.3575,25.880000000000003,25.83,26.08,-0.10000000000000142,-0.5775000000000006,-0.6275000000000048,-0.37750000000000483
116,26.3575,25.880000000000003,25.83,26.08,25.94,-0.47749999999999915,-0.5275000000000034,-0.2775000000000034,-0.4175000000000004
117,25.880000000000003,25.83,26.08,25.94,25.865,-0.05000000000000426,0.19999999999999574,0.05999999999999872,-0.015000000000004121
118,25.83,26.08,25.94,25.865,25.625,0.25,0.11000000000000298,0.03500000000000014,-0.2049999999999983
119,26.08,25.94,25.865,25.625,25.395000000000003,-0.13999999999999702,-0.21499999999999986,-0.4549999999999983,-0.6849999999999952
120,25.94,25.865,25.625,25.395000000000003,25.58,-0.07500000000000284,-0.3150000000000013,-0.5449999999999982,-0.360000000000003
121,25.865,25.625,25.395000000000003,25.58,25.630000000000003,-0.23999999999999844,-0.4699999999999953,-0.28500000000000014,-0.23499999999999588
122,25.625,25.395000000000003,25.58,25.630000000000003,25.5375,-0.22999999999999687,-0.045000000000001705,0.005000000000002558,-0.08749999999999858
123,25.395000000000003,25.58,25.630000000000003,25.5375,25.442500000000003,0.18499999999999517,0.23499999999999943,0.1424999999999983,0.04749999999999943
124,25.58,25.630000000000003,25.5375,25.442500000000003,25.2325,0.05000000000000426,-0.042499999999996874,-0.13749999999999574,-0.3474999999999966
125,25.630000000000003,25.5375,25.442500000000003,25.2325,24.4925,-0.09250000000000114,-0.1875,-0.39750000000000085,-1.1375000000000028
126,25.5375,25.442500000000003,25.2325,24.4925,24.0725,-0.09499999999999886,-0.3049999999999997,-1.0450000000000017,-1.4649999999999999
127,25.442500000000003,25.2325,24.4925,24.0725,24.2525,-0.21000000000000085,-0.9500000000000028,-1.370000000000001,-1.1900000000000013
128,25.2325,24.4925,24.0725,24.2525,23.2525,-0.740000000000002,-1.1600000000000001,-0.9800000000000004,-1.9800000000000004
129,24.4925,24.0725,24.2525,23.2525,21.87,-0.41999999999999815,-0.23999999999999844,-1.2399999999999984,-2.6224999999999987
130,24.0725,24.2525,23.2525,21.87,20.3475,0.17999999999999972,-0.8200000000000003,-2.2025000000000006,-3.7250000000000014
131,24.2525,23.2525,21.87,20.3475,20.7575,-1.0,-2.3825000000000003,-3.905000000000001,-3.495000000000001
132,23.2525,21.87,20.3475,20.7575,21.6875,-1.3825000000000003,-2.905000000000001,-2.495000000000001,-1.5650000000000013
133,21.87,20.3475,20.7575,21.6875,21.7775,-1.5225000000000009,-1.1125000000000007,-0.182500000000001,-0.09250000000000114
134,20.3475,20.7575,21.6875,21.7775,22.3225,0.41000000000000014,1.3399999999999999,1.4299999999999997,1.9750000000000014
135,20.7575,21.6875,21.7775,22.3225,22.885,0.9299999999999997,1.0199999999999996,1.5650000000000013,2.1275000000000013
136,21.6875,21.7775,22.3225,22.885,23.1725,0.08999999999999986,0.6350000000000016,1.1975000000000016,1.4849999999999994
137,21.7775,22.3225,22.885,23.1725,23.655,0.5450000000000017,1.1075000000000017,1.3949999999999996,1.8775000000000013
138,22.3225,22.885,23.1725,23.655,23.4575,0.5625,0.8499999999999979,1.3324999999999996,1.134999999999998
139,22.77,22.30125,22.3925,22.9525,22.856250000000003,-0.46875,-0.3775000000000013,0.182500000000001,0.08625000000000327
140,22.30125,22.3925,22.9525,22.856250000000003,22.865,0.09124999999999872,0.651250000000001,0.5550000000000033,0.5637499999999989
141,22.3925,22.9525,22.856250000000003,22.865,22.8475,0.5600000000000023,0.46375000000000455,0.47250000000000014,0.45500000000000185
142,22.765,22.665,22.6525,22.7325,22.37125,-0.10000000000000142,-0.11250000000000071,-0.03249999999999886,-0.3937500000000007
143,22.665,22.6525,22.7325,22.37125,21.87625,-0.01249999999999929,0.06750000000000256,-0.2937499999999993,-0.7887500000000003
144,22.6525,22.7325,22.37125,21.87625,22.3175,0.08000000000000185,-0.28125,-0.776250000000001,-0.33500000000000085
145,22.7325,22.37125,21.87625,22.3175,22.8675,-0.36125000000000185,-0.8562500000000028,-0.4150000000000027,0.134999999999998
146,22.37125,21.87625,22.3175,22.8675,22.8525,-0.495000000000001,-0.05375000000000085,0.49624999999999986,0.4812499999999993
147,21.87625,22.3175,22.8675,22.8525,22.8275,0.44125000000000014,0.9912500000000009,0.9762500000000003,0.9512500000000017
148,22.3175,22.8675,22.8525,22.8275,22.74,0.5500000000000007,0.5350000000000001,0.5100000000000016,0.42249999999999943
149,22.6625,22.6975,22.7525,22.85,22.8575,0.03500000000000014,0.08999999999999986,0.1875,0.19500000000000028
150,23.3275,22.795,22.7225,22.8925,22.955,-0.5324999999999989,-0.6050000000000004,-0.4350000000000023,-0.3725000000000023
151,22.795,22.7225,22.8925,22.955,23.0225,-0.07250000000000156,0.09749999999999659,0.1599999999999966,0.22749999999999915
152,22.7225,22.8925,22.955,23.0225,23.04,0.16999999999999815,0.23249999999999815,0.3000000000000007,0.317499999999999
153,22.8925,22.955,23.0225,23.04,23.250000000000004,0.0625,0.13000000000000256,0.14750000000000085,0.35750000000000526
154,22.955,23.0225,23.04,23.250000000000004,23.34,0.06750000000000256,0.08500000000000085,0.29500000000000526,0.38500000000000156
155,23.0225,23.04,23.250000000000004,23.34,23.262500000000003,0.017499999999998295,0.2275000000000027,0.317499999999999,0.240000000000002
156,23.04,23.250000000000004,23.34,23.262500000000003,23.5175,0.2100000000000044,0.3000000000000007,0.2225000000000037,0.47749999999999915
157,23.195,23.19,22.8175,22.64,22.9425,-0.004999999999999005,-0.3775000000000013,-0.5549999999999997,-0.2525000000000013
158,23.19,22.8175,22.64,22.9425,22.9375,-0.3725000000000023,-0.5500000000000007,-0.24750000000000227,-0.2525000000000013
159,22.8175,22.64,22.9425,22.9375,22.8325,-0.17749999999999844,0.125,0.120000000000001,0.015000000000000568
160,22.64,22.9425,22.9375,22.8325,22.915,0.30249999999999844,0.29749999999999943,0.192499999999999,0.2749999999999986
161,22.9425,22.9375,22.8325,22.915,22.857625,-0.004999999999999005,-0.10999999999999943,-0.027499999999999858,-0.08487500000000026
162,22.9375,22.8325,22.915,22.857625,22.735,-0.10500000000000043,-0.022500000000000853,-0.07987500000000125,-0.20250000000000057
163,22.8325,22.915,22.857625,22.735,22.9,0.08249999999999957,0.025124999999999176,-0.09750000000000014,0.067499999999999
164,22.915,22.857625,22.735,22.9,22.850375,-0.0573750000000004,-0.17999999999999972,-0.015000000000000568,-0.06462499999999949
165,22.857625,22.735,22.9,22.850375,22.595,-0.12262499999999932,0.04237499999999983,-0.0072499999999990905,-0.2626249999999999
166,22.735,22.9,22.850375,22.595,22.235000000000003,0.16499999999999915,0.11537500000000023,-0.14000000000000057,-0.49999999999999645
167,22.9,22.850375,22.595,22.235000000000003,22.145,-0.04962499999999892,-0.3049999999999997,-0.6649999999999956,-0.754999999999999
168,22.850375,22.595,22.235000000000003,22.145,22.322125,-0.2553750000000008,-0.6153749999999967,-0.7053750000000001,-0.5282499999999999
169,22.595,22.235000000000003,22.145,22.322125,22.37,-0.3599999999999959,-0.4499999999999993,-0.2728749999999991,-0.22499999999999787
170,22.235000000000003,22.145,22.322125,22.37,22.19,-0.09000000000000341,0.08712499999999679,0.134999999999998,-0.045000000000001705
171,22.145,22.322125,22.37,22.19,22.184625,0.1771250000000002,0.22500000000000142,0.045000000000001705,0.03962500000000091
172,22.322125,22.37,22.19,22.184625,22.1875,0.04787500000000122,-0.1321249999999985,-0.1374999999999993,-0.13462499999999977
173,22.37,22.19,22.184625,22.1875,21.9925,-0.17999999999999972,-0.1853750000000005,-0.182500000000001,-0.3775000000000013
174,22.19,22.184625,22.1875,21.9925,21.6775,-0.005375000000000796,-0.002500000000001279,-0.19750000000000156,-0.5125000000000028
175,22.184625,22.1875,21.9925,21.6775,21.56625,0.002874999999999517,-0.19212500000000077,-0.507125000000002,-0.6183750000000003
176,22.1875,21.9925,21.6775,21.56625,21.676225,-0.19500000000000028,-0.5100000000000016,-0.6212499999999999,-0.5112750000000013
177,21.9925,21.6775,21.56625,21.676225,21.655,-0.3150000000000013,-0.4262499999999996,-0.31627500000000097,-0.3374999999999986
178,21.6775,21.56625,21.676225,21.655,21.7425,-0.1112499999999983,-0.001274999999999693,-0.0224999999999973,0.06500000000000128
179,21.56625,21.676225,21.655,21.7425,21.802475,0.1099749999999986,0.088750000000001,0.17624999999999957,0.23622500000000102
180,21.676225,21.655,21.7425,21.802475,21.865,-0.021224999999997607,0.06627500000000097,0.12625000000000242,0.1887749999999997
181,21.655,21.7425,21.802475,21.865,21.94,0.08749999999999858,0.14747500000000002,0.2099999999999973,0.28500000000000014
182,21.7425,21.802475,21.865,21.94,21.8753,0.059975000000001444,0.12249999999999872,0.19750000000000156,0.13279999999999959
183,21.802475,21.865,21.94,21.8753,21.910200000000003,0.06252499999999728,0.13752500000000012,0.07282499999999814,0.10772500000000207
184,21.865,21.94,21.8753,21.910200000000003,21.9125,0.07500000000000284,0.010300000000000864,0.04520000000000479,0.047500000000002984
185,21.8753,21.910200000000003,21.9125,21.995,21.877125,0.03490000000000393,0.03720000000000212,0.1197000000000017,0.0018250000000001876
186,21.877125,21.965,22.1325,22.3025,22.404625000000003,0.08787500000000037,0.2553750000000008,0.42537499999999895,0.5275000000000034
187,22.0725,21.6215,21.365,21.2375,20.8925,-0.4510000000000005,-0.7075000000000031,-0.8350000000000009,-1.1800000000000033
188,21.6215,21.365,21.2375,20.8925,20.5525,-0.2565000000000026,-0.38400000000000034,-0.7290000000000028,-1.0690000000000026
189,21.365,21.2375,20.8925,20.5525,20.6825,-0.12749999999999773,-0.47250000000000014,-0.8125,-0.6824999999999974
190,21.2375,20.8925,20.5525,20.6825,20.845,-0.3450000000000024,-0.6850000000000023,-0.5549999999999997,-0.39250000000000185
191,20.8925,20.5525,20.6825,20.845,20.9525,-0.33999999999999986,-0.2099999999999973,-0.04749999999999943,0.060000000000002274
192,20.5525,20.6825,20.845,20.9525,21.165,0.13000000000000256,0.2925000000000004,0.40000000000000213,0.6125000000000007
193,20.6825,20.845,20.9525,21.165,21.161225,0.16249999999999787,0.2699999999999996,0.48249999999999815,0.47872500000000073
194,20.845,20.9525,21.165,21.161225,21.273775,0.1075000000000017,0.3200000000000003,0.31622500000000286,0.4287750000000017
195,20.9525,21.165,21.161225,21.273775,21.29,0.21249999999999858,0.20872500000000116,0.321275,0.3374999999999986
196,21.165,21.161225,21.273775,21.29,21.26,-0.0037749999999974193,0.1087750000000014,0.125,0.09500000000000242
197,21.161225,21.273775,21.29,21.26,21.20495,0.11254999999999882,0.12877499999999742,0.09877499999999984,0.04372499999999846
198,21.20495,21.005375,20.8225,20.893,21.1875,-0.1995749999999994,-0.3824499999999986,-0.3119499999999995,-0.017450000000000188
199,21.005375,20.8225,20.893,21.1875,21.5625,-0.18287499999999923,-0.11237500000000011,0.1821249999999992,0.5571249999999992
200,20.8225,20.893,21.1875,21.5625,21.71,0.07049999999999912,0.36499999999999844,0.7399999999999984,0.8874999999999993
201,20.893,21.1875,21.5625,21.71,21.6,0.2944999999999993,0.6694999999999993,0.8170000000000002,0.7070000000000007
202,21.42,21.604975,21.649425,21.48,21.385375,0.1849749999999979,0.2294249999999991,0.05999999999999872,-0.034625000000001904
203,21.604975,21.649425,21.48,21.385375,21.3475,0.04445000000000121,-0.12497499999999917,-0.2195999999999998,-0.25747499999999945
204,21.649425,21.48,21.385375,21.3475,21.0425,-0.16942500000000038,-0.264050000000001,-0.30192500000000067,-0.6069250000000004
205,21.48,21.385375,21.3475,21.0425,20.777500000000003,-0.09462500000000063,-0.13250000000000028,-0.4375,-0.702499999999997
206,21.385375,21.3475,21.0425,20.777500000000003,20.71,-0.03787499999999966,-0.3428749999999994,-0.6078749999999964,-0.675374999999999
207,21.3475,21.0425,20.777500000000003,20.71,20.8575,-0.3049999999999997,-0.5699999999999967,-0.6374999999999993,-0.48999999999999844
208,21.0425,20.777500000000003,20.71,20.8575,20.8675,-0.264999999999997,-0.3324999999999996,-0.18499999999999872,-0.1750000000000007
209,20.777500000000003,20.71,20.8575,20.8675,20.695,-0.06750000000000256,0.0799999999999983,0.0899999999999963,-0.08250000000000313
210,20.71,20.8575,20.8675,20.695,20.51,0.14750000000000085,0.15749999999999886,-0.015000000000000568,-0.1999999999999993
211,20.8575,20.8675,20.695,20.51,20.81249952316284,0.00999999999999801,-0.16250000000000142,-0.34750000000000014,-0.04500047683716346
212,20.8675,20.695,20.51,20.81249952316284,20.93300008773804,-0.17249999999999943,-0.35749999999999815,-0.05500047683716147,0.06550008773804095
213,20.695,20.51,20.81249952316284,20.93300008773804,20.897500038146973,-0.18499999999999872,0.11749952316283796,0.23800008773804038,0.20250003814697237
214,20.51,20.81249952316284,20.93300008773804,20.897500038146973,20.679749965667725,0.3024995231628367,0.4230000877380391,0.3875000381469711,0.16974996566772305
